iteration,costs
266,"[266, 57130]"
267,"[267, 57274]"
268,"[268, 57652]"
269,"[269, 57472]"
270,"[270, 57652]"
271,"[271, 57148]"
272,"[272, 57130]"
273,"[273, 57382]"
274,"[274, 57472]"
275,"[275, 57472]"
276,"[276, 57166]"
277,"[277, 57130]"
278,"[278, 57382]"
279,"[279, 57508]"
280,"[280, 57598]"
281,"[281, 57490]"
282,"[282, 57022]"
283,"[283, 57328]"
284,"[284, 57472]"
285,"[285, 57022]"
286,"[286, 57526]"
287,"[287, 57364]"
288,"[288, 57166]"
289,"[289, 57562]"
290,"[290, 57328]"
291,"[291, 57220]"
292,"[292, 57040]"
293,"[293, 57184]"
294,"[294, 57256]"
295,"[295, 57598]"
296,"[296, 57400]"
297,"[297, 57544]"
298,"[298, 57166]"
299,"[299, 57454]"
300,"[300, 57346]"
301,"[301, 57004]"
302,"[302, 57580]"
303,"[303, 57346]"
304,"[304, 57436]"
305,"[305, 57004]"
306,"[306, 57526]"
307,"[307, 57454]"
308,"[308, 57040]"
309,"[309, 57526]"
310,"[310, 56986]"
311,"[311, 57328]"
312,"[312, 57382]"
313,"[313, 57310]"
314,"[314, 57094]"
315,"[315, 57418]"
316,"[316, 57454]"
317,"[317, 57472]"
318,"[318, 57094]"
319,"[319, 56986]"
320,"[320, 57562]"
321,"[321, 57112]"
322,"[322, 57472]"
323,"[323, 57148]"
324,"[324, 56914]"
325,"[325, 57220]"
326,"[326, 57346]"
327,"[327, 57130]"
328,"[328, 57058]"
329,"[329, 57400]"
330,"[330, 57634]"
331,"[331, 57472]"
332,"[332, 57634]"
333,"[333, 57166]"
334,"[334, 57598]"
335,"[335, 57418]"
336,"[336, 57256]"
337,"[337, 57202]"
338,"[338, 57472]"
339,"[339, 57454]"
340,"[340, 57382]"
341,"[341, 57040]"
342,"[342, 57580]"
343,"[343, 57508]"
344,"[344, 57220]"
345,"[345, 57580]"
346,"[346, 57112]"
347,"[347, 57292]"
348,"[348, 57508]"
349,"[349, 57436]"
350,"[350, 57436]"
351,"[351, 57292]"
352,"[352, 57238]"
353,"[353, 57436]"
354,"[354, 57310]"
355,"[355, 57472]"
356,"[356, 57076]"
357,"[357, 57166]"
358,"[358, 57166]"
359,"[359, 57328]"
360,"[360, 57148]"
361,"[361, 57040]"
362,"[362, 57274]"
363,"[363, 57364]"
364,"[364, 57382]"
365,"[365, 57328]"
366,"[366, 57112]"
367,"[367, 57562]"
368,"[368, 57418]"
369,"[369, 57490]"
370,"[370, 57310]"
371,"[371, 57580]"
372,"[372, 57022]"
373,"[373, 57112]"
374,"[374, 57292]"
375,"[375, 57256]"
376,"[376, 57328]"
377,"[377, 57580]"
378,"[378, 57004]"
379,"[379, 57166]"
380,"[380, 57148]"
381,"[381, 57472]"
382,"[382, 57364]"
383,"[383, 57526]"
384,"[384, 57112]"
385,"[385, 57346]"
386,"[386, 57310]"
387,"[387, 57364]"
388,"[388, 57130]"
389,"[389, 57634]"
390,"[390, 57418]"
391,"[391, 56914]"
392,"[392, 57040]"
393,"[393, 56968]"
394,"[394, 57094]"
395,"[395, 57346]"
396,"[396, 56968]"
397,"[397, 57526]"
398,"[398, 57220]"
399,"[399, 57634]"
400,"[400, 57580]"
401,"[401, 57310]"
402,"[402, 57490]"
403,"[403, 57112]"
404,"[404, 57436]"
405,"[405, 57166]"
406,"[406, 57454]"
407,"[407, 57328]"
408,"[408, 57112]"
409,"[409, 57562]"
410,"[410, 57436]"
411,"[411, 57562]"
412,"[412, 57454]"
413,"[413, 57238]"
414,"[414, 57652]"
415,"[415, 57418]"
416,"[416, 57580]"
417,"[417, 57148]"
418,"[418, 57166]"
419,"[419, 57616]"
420,"[420, 57400]"
421,"[421, 57400]"
422,"[422, 57490]"
423,"[423, 57274]"
424,"[424, 57310]"
425,"[425, 57292]"
426,"[426, 57094]"
427,"[427, 57418]"
428,"[428, 57346]"
429,"[429, 57454]"
430,"[430, 57652]"
431,"[431, 57148]"
432,"[432, 57472]"
433,"[433, 57634]"
434,"[434, 57526]"
435,"[435, 57616]"
436,"[436, 57112]"
437,"[437, 57202]"
438,"[438, 57328]"
439,"[439, 57274]"
440,"[440, 56986]"
441,"[441, 57076]"
442,"[442, 57472]"
443,"[443, 57508]"
444,"[444, 57472]"
445,"[445, 57454]"
446,"[446, 57238]"
447,"[447, 57130]"
448,"[448, 57220]"
449,"[449, 57004]"
450,"[450, 57472]"
451,"[451, 57328]"
452,"[452, 57112]"
453,"[453, 57490]"
454,"[454, 57310]"
455,"[455, 57004]"
456,"[456, 57472]"
457,"[457, 57040]"
458,"[458, 57562]"
459,"[459, 57598]"
460,"[460, 57490]"
461,"[461, 57364]"
462,"[462, 57238]"
463,"[463, 57220]"
464,"[464, 57022]"
465,"[465, 57076]"
466,"[466, 57292]"
467,"[467, 57472]"
468,"[468, 57652]"
469,"[469, 57490]"
470,"[470, 57454]"
471,"[471, 57382]"
472,"[472, 57562]"
473,"[473, 57328]"
474,"[474, 57238]"
475,"[475, 57310]"
476,"[476, 57382]"
477,"[477, 57274]"
478,"[478, 57562]"
479,"[479, 57580]"
480,"[480, 57454]"
481,"[481, 57256]"
482,"[482, 57490]"
483,"[483, 57472]"
484,"[484, 57436]"
485,"[485, 57274]"
486,"[486, 57220]"
487,"[487, 57616]"
488,"[488, 57454]"
489,"[489, 57382]"
490,"[490, 56950]"
491,"[491, 57202]"
492,"[492, 57670]"
493,"[493, 57382]"
494,"[494, 57508]"
495,"[495, 57472]"
496,"[496, 56914]"
497,"[497, 57274]"
498,"[498, 57652]"
499,"[499, 57616]"
500,"[500, 57238]"
501,"[501, 57022]"
502,"[502, 57490]"
503,"[503, 56932]"
504,"[504, 57382]"
505,"[505, 57076]"
506,"[506, 57418]"
507,"[507, 57616]"
508,"[508, 57346]"
509,"[509, 57130]"
510,"[510, 57076]"
511,"[511, 57400]"
512,"[512, 57220]"
513,"[513, 57040]"
514,"[514, 57562]"
515,"[515, 57436]"
516,"[516, 57418]"
517,"[517, 57094]"
518,"[518, 57328]"
519,"[519, 57490]"
520,"[520, 57076]"
521,"[521, 57454]"
522,"[522, 57382]"
523,"[523, 57634]"
524,"[524, 57526]"
525,"[525, 57094]"
526,"[526, 57454]"
527,"[527, 57328]"
528,"[528, 57166]"
529,"[529, 57544]"
530,"[530, 57130]"
531,"[531, 57184]"
532,"[532, 57454]"
533,"[533, 57616]"
534,"[534, 57094]"
535,"[535, 57112]"
536,"[536, 57598]"
537,"[537, 57418]"
538,"[538, 57220]"
539,"[539, 57256]"
540,"[540, 57346]"
541,"[541, 57508]"
542,"[542, 57580]"
543,"[543, 57346]"
544,"[544, 57166]"
545,"[545, 56986]"
546,"[546, 57670]"
547,"[547, 57544]"
548,"[548, 57256]"
549,"[549, 57580]"
550,"[550, 57598]"
551,"[551, 57094]"
552,"[552, 57076]"
553,"[553, 57130]"
554,"[554, 57580]"
555,"[555, 57310]"
556,"[556, 57022]"
557,"[557, 57094]"
558,"[558, 57166]"
559,"[559, 57652]"
560,"[560, 57184]"
561,"[561, 56806]"
562,"[562, 57256]"
563,"[563, 56932]"
564,"[564, 57400]"
565,"[565, 57400]"
566,"[566, 57094]"
567,"[567, 57256]"
568,"[568, 57274]"
569,"[569, 57148]"
570,"[570, 57328]"
571,"[571, 57184]"
572,"[572, 57310]"
573,"[573, 57544]"
574,"[574, 57202]"
575,"[575, 57634]"
576,"[576, 57202]"
577,"[577, 57148]"
578,"[578, 57094]"
579,"[579, 57202]"
580,"[580, 57436]"
581,"[581, 57004]"
582,"[582, 57310]"
583,"[583, 57166]"
584,"[584, 57616]"
585,"[585, 57418]"
586,"[586, 57544]"
587,"[587, 57364]"
588,"[588, 57202]"
589,"[589, 57454]"
590,"[590, 57562]"
591,"[591, 57436]"
592,"[592, 57112]"
593,"[593, 57616]"
594,"[594, 57580]"
595,"[595, 57130]"
596,"[596, 57346]"
597,"[597, 57616]"
598,"[598, 57076]"
599,"[599, 57112]"
600,"[600, 57346]"
601,"[601, 57364]"
602,"[602, 57364]"
603,"[603, 57166]"
604,"[604, 57454]"
605,"[605, 57634]"
606,"[606, 57292]"
607,"[607, 57454]"
608,"[608, 57400]"
609,"[609, 57076]"
610,"[610, 57400]"
611,"[611, 57184]"
612,"[612, 57436]"
613,"[613, 57256]"
614,"[614, 57058]"
615,"[615, 57688]"
616,"[616, 57022]"
617,"[617, 57184]"
618,"[618, 56950]"
619,"[619, 57436]"
620,"[620, 57616]"
621,"[621, 57022]"
622,"[622, 57310]"
623,"[623, 57400]"
624,"[624, 57562]"
625,"[625, 57382]"
626,"[626, 57490]"
627,"[627, 57544]"
628,"[628, 57184]"
629,"[629, 57202]"
630,"[630, 57292]"
631,"[631, 57094]"
632,"[632, 57184]"
633,"[633, 57310]"
634,"[634, 57130]"
635,"[635, 57166]"
636,"[636, 57454]"
637,"[637, 57508]"
638,"[638, 56914]"
639,"[639, 57526]"
640,"[640, 57292]"
641,"[641, 57454]"
642,"[642, 57166]"
643,"[643, 57400]"
644,"[644, 57328]"
645,"[645, 57148]"
646,"[646, 57364]"
647,"[647, 57544]"
648,"[648, 57256]"
649,"[649, 57220]"
650,"[650, 57130]"
651,"[651, 57400]"
652,"[652, 57418]"
653,"[653, 57472]"
654,"[654, 57382]"
655,"[655, 57364]"
656,"[656, 57490]"
657,"[657, 57418]"
658,"[658, 57418]"
659,"[659, 57400]"
660,"[660, 57526]"
661,"[661, 57526]"
662,"[662, 57040]"
663,"[663, 57202]"
664,"[664, 57202]"
665,"[665, 57094]"
666,"[666, 57328]"
667,"[667, 56986]"
668,"[668, 57400]"
669,"[669, 57490]"
670,"[670, 57454]"
671,"[671, 57328]"
672,"[672, 57562]"
673,"[673, 57310]"
674,"[674, 57274]"
675,"[675, 56932]"
676,"[676, 57436]"
677,"[677, 57436]"
678,"[678, 57004]"
679,"[679, 57382]"
680,"[680, 57076]"
681,"[681, 57562]"
682,"[682, 57130]"
683,"[683, 57472]"
684,"[684, 57274]"
685,"[685, 57346]"
686,"[686, 57058]"
687,"[687, 57580]"
688,"[688, 57490]"
689,"[689, 57382]"
690,"[690, 57022]"
691,"[691, 57490]"
692,"[692, 57184]"
693,"[693, 57112]"
694,"[694, 57220]"
695,"[695, 57364]"
696,"[696, 57202]"
697,"[697, 57220]"
698,"[698, 57202]"
699,"[699, 57166]"
700,"[700, 57094]"
701,"[701, 57580]"
702,"[702, 57148]"
703,"[703, 57508]"
704,"[704, 57058]"
705,"[705, 57508]"
706,"[706, 57184]"
707,"[707, 57436]"
708,"[708, 56968]"
709,"[709, 57040]"
710,"[710, 57148]"
711,"[711, 57004]"
712,"[712, 57562]"
713,"[713, 57184]"
714,"[714, 57544]"
715,"[715, 56968]"
716,"[716, 57310]"
717,"[717, 57382]"
718,"[718, 57220]"
719,"[719, 57544]"
720,"[720, 57454]"
721,"[721, 57220]"
722,"[722, 57616]"
