iteration,costs
0,57904
1,57904
2,57904
3,57904
4,57904
5,57904
6,57904
7,57904
8,57904
9,57904
10,57904
11,57904
12,57904
13,57904
14,57904
15,57904
16,57904
17,57904
18,57904
19,57904
20,57904
21,57904
22,57904
23,57904
24,57904
25,57904
26,57904
27,57904
28,57904
29,57904
30,57904
31,57904
32,57904
33,57904
34,57904
35,57904
36,57904
37,57904
38,57904
39,57904
40,57904
41,57904
42,57904
43,57904
44,57904
45,57904
46,57904
47,57904
48,57904
49,57904
50,57904
51,57904
52,57904
53,57904
54,57904
55,57904
56,57904
57,57904
58,57904
59,57904
60,57886
61,57886
62,57886
63,57886
64,57886
65,57886
66,57886
67,57886
68,57886
69,57886
70,57886
71,57886
72,57886
73,57886
74,57886
75,57886
76,57886
77,57886
78,57886
79,57886
80,57886
81,57886
82,57886
83,57886
84,57886
85,57886
86,57886
87,57886
88,57886
89,57886
90,57886
91,57886
92,57886
93,57886
94,57886
95,57886
96,57886
97,57886
98,57886
99,57886
100,57886
101,57886
102,57886
103,57886
104,57886
105,57886
106,57886
107,57886
108,57886
109,57886
110,57886
111,57886
112,57886
113,57886
114,57886
115,57886
116,57886
117,57886
118,57886
119,57886
120,57886
121,57886
122,57886
123,57886
124,57886
125,57886
126,57742
127,57742
128,57742
129,57742
130,57742
131,57742
132,57742
133,57742
134,57742
135,57742
136,57742
137,57742
138,57742
139,57742
140,57742
141,57742
142,57742
143,57742
144,57742
145,57742
146,57742
147,57742
148,57742
149,57742
150,57742
151,57742
152,57742
153,57742
154,57742
155,57742
156,57742
157,57742
158,57742
159,57742
160,57742
161,57742
162,57742
163,57742
164,57742
165,57742
166,57742
167,57742
168,57742
169,57742
170,57742
171,57742
172,57742
173,57742
174,57742
175,57742
176,57742
177,57742
178,57742
179,57742
180,57742
181,57742
182,57742
183,57742
184,57742
185,57742
186,57742
187,57742
188,57742
189,57742
190,57742
191,57742
192,57742
193,57742
194,57742
195,57742
196,57742
197,57742
198,57742
199,57742
200,57742
201,57742
202,57742
203,57742
204,57616
205,57616
206,57616
207,57616
208,57616
209,57616
210,57616
211,57616
212,57616
213,57616
214,57616
215,57616
216,57616
217,57616
218,57616
219,57616
220,57616
221,57616
222,57616
223,57616
224,57616
225,57616
226,57616
227,57616
228,57616
229,57616
230,57616
231,57616
232,57616
233,57616
234,57616
235,57616
236,57616
237,57616
238,57616
239,57598
240,57598
241,57598
242,57598
243,57598
244,57598
245,57598
246,57598
247,57598
248,57598
249,57598
250,57598
251,57598
252,57598
253,57598
254,57598
255,57598
256,57598
257,57598
258,57598
259,57598
260,57598
261,57598
262,57598
263,57598
264,57598
265,57598
266,57598
267,57598
268,57598
269,57598
270,57598
271,57598
272,57598
273,57598
274,57598
275,57598
276,57598
277,57598
278,57598
279,57598
280,57598
281,57598
282,57598
283,57598
284,57598
285,57598
286,57598
287,57598
288,57580
289,57580
290,57580
291,57580
292,57580
293,57580
294,57580
295,57580
296,57580
297,57580
298,57580
299,57580
300,57580
301,57580
302,57580
303,57580
304,57580
305,57580
306,57580
307,57580
308,57580
309,57580
310,57580
311,57580
312,57580
313,57580
314,57580
315,57580
316,57580
317,57580
318,57580
319,57580
320,57580
321,57580
322,57580
323,57580
324,57580
325,57580
326,57580
327,57580
328,57580
329,57580
330,57580
331,57580
332,57580
333,57580
334,57580
335,57580
336,57580
337,57580
338,57580
339,57580
340,57580
341,57580
342,57580
343,57580
344,57580
345,57580
346,57580
347,57580
348,57580
349,57580
350,57580
351,57580
352,57580
353,57580
354,57580
355,57580
356,57580
357,57580
358,57580
359,57580
360,57580
361,57580
362,57580
363,57580
364,57580
365,57580
366,57580
367,57580
368,57580
369,57580
370,57580
371,57580
372,57580
373,57580
374,57580
375,57580
376,57580
377,57580
378,57580
379,57580
380,57580
381,57580
382,57580
383,57580
384,57580
385,57580
386,57580
387,57580
388,57580
389,57580
390,57580
391,57580
392,57580
393,57580
394,57580
395,57580
396,57580
397,57580
398,57580
399,57580
400,57580
401,57580
402,57580
403,57580
404,57580
405,57580
406,57580
407,57580
408,57580
409,57580
410,57580
411,57580
412,57580
413,57580
414,57580
415,57580
416,57580
417,57580
418,57580
419,57580
420,57580
421,57580
422,57580
423,57580
424,57580
425,57580
426,57580
427,57580
428,57580
429,57580
430,57580
431,57580
432,57580
433,57580
434,57580
435,57580
436,57580
437,57580
438,57580
439,57580
440,57580
441,57580
442,57580
443,57580
444,57580
445,57580
446,57580
447,57580
448,57580
449,57580
450,57580
451,57580
452,57580
453,57580
454,57580
455,57580
456,57580
457,57580
458,57580
459,57580
460,57580
461,57580
462,57580
463,57580
464,57580
465,57580
466,57580
467,57580
468,57580
469,57580
470,57580
471,57580
472,57580
473,57580
474,57580
475,57580
476,57580
477,57580
478,57580
479,57580
480,57580
481,57580
482,57580
483,57580
484,57580
485,57580
486,57580
487,57580
488,57580
489,57580
490,57580
491,57580
492,57580
493,57580
494,57580
495,57580
496,57580
497,57580
498,57580
499,57580
500,57580
501,57580
502,57580
503,57580
504,57580
505,57580
506,57580
507,57580
508,57580
509,57580
510,57580
511,57580
512,57580
513,57580
514,57580
515,57580
516,57580
517,57580
518,57580
519,57580
520,57580
521,57580
522,57580
523,57580
524,57580
525,57580
526,57580
527,57580
528,57580
529,57580
530,57580
531,57580
532,57580
533,57580
534,57580
535,57580
536,57580
537,57580
538,57580
539,57580
540,57580
541,57580
542,57580
543,57580
544,57580
545,57580
546,57580
547,57580
548,57580
549,57580
550,57580
551,57580
552,57580
553,57580
554,57580
555,57580
556,57580
557,57580
558,57580
559,57580
560,57580
561,57580
562,57580
563,57580
564,57580
565,57580
566,57580
567,57580
568,57580
569,57580
570,57580
571,57580
572,57580
573,57580
574,57580
575,57580
576,57580
577,57580
578,57580
579,57580
580,57580
581,57580
582,57580
583,57580
584,57580
585,57580
586,57580
587,57580
588,57580
589,57580
590,57580
591,57580
592,57580
593,57580
594,57580
595,57580
596,57580
597,57580
598,57580
599,57580
600,57580
601,57580
602,57580
603,57580
604,57580
605,57580
606,57580
607,57580
608,57580
609,57580
610,57580
611,57580
612,57580
613,57580
614,57580
615,57580
616,57580
617,57580
618,57580
619,57580
620,57580
621,57580
622,57580
623,57580
624,57580
625,57580
626,57580
627,57580
628,57580
629,57580
630,57580
631,57580
632,57580
633,57580
634,57580
635,57580
636,57580
637,57580
638,57580
639,57580
640,57580
641,57580
642,57580
643,57580
644,57580
645,57580
646,57580
647,57580
648,57580
649,57580
650,57580
651,57580
652,57580
653,57580
654,57580
655,57580
656,57580
657,57580
658,57580
659,57580
660,57580
661,57580
662,57580
663,57580
664,57580
665,57580
666,57580
667,57580
668,57580
669,57580
670,57580
671,57580
672,57580
673,57580
674,57580
675,57580
676,57580
677,57580
678,57580
679,57580
680,57580
681,57580
682,57580
683,57580
684,57580
685,57580
686,57580
687,57580
688,57580
689,57580
690,57580
691,57580
692,57580
693,57580
694,57580
695,57580
696,57580
697,57580
698,57580
699,57580
700,57580
701,57580
702,57580
703,57580
704,57580
705,57580
706,57580
707,57580
708,57580
709,57580
710,57580
711,57580
712,57580
713,57580
714,57580
715,57580
716,57580
717,57580
718,57580
719,57580
720,57580
721,57580
722,57580
723,57580
724,57580
725,57580
726,57580
727,57580
728,57580
729,57580
730,57580
731,57580
732,57580
733,57580
734,57580
735,57580
736,57580
737,57580
738,57580
739,57580
740,57580
741,57580
742,57580
743,57580
744,57580
745,57580
746,57580
747,57580
748,57580
749,57580
750,57580
751,57580
752,57580
753,57580
754,57580
755,57580
756,57580
757,57580
758,57580
759,57580
760,57580
761,57580
762,57580
763,57580
764,57580
765,57580
766,57580
767,57580
768,57580
769,57580
770,57580
771,57580
772,57580
773,57580
774,57580
775,57580
776,57580
777,57580
778,57580
779,57580
780,57580
781,57580
782,57580
783,57580
784,57580
785,57580
786,57580
787,57580
788,57580
789,57580
790,57580
791,57580
792,57580
793,57580
794,57580
795,57580
796,57580
797,57580
798,57580
799,57580
800,57580
801,57580
802,57580
803,57580
804,57580
805,57580
806,57580
807,57580
808,57580
809,57580
810,57580
811,57580
812,57580
813,57580
814,57580
815,57580
816,57580
817,57580
818,57580
819,57580
820,57580
821,57580
822,57580
823,57580
824,57580
825,57580
826,57580
827,57580
828,57580
829,57580
830,57580
831,57580
832,57580
833,57580
834,57580
835,57580
836,57580
837,57580
838,57580
839,57580
840,57580
841,57580
