iteration,costs
445,"[445, 60820]"
446,"[446, 60766]"
447,"[447, 61162]"
448,"[448, 61207]"
449,"[449, 61036]"
450,"[450, 60964]"
451,"[451, 60208]"
452,"[452, 65302]"
453,"[453, 60694]"
454,"[454, 61900]"
455,"[455, 61585]"
456,"[456, 62386]"
457,"[457, 60928]"
458,"[458, 61180]"
459,"[459, 63034]"
460,"[460, 61585]"
461,"[461, 60946]"
462,"[462, 60496]"
463,"[463, 61621]"
464,"[464, 61972]"
465,"[465, 60658]"
466,"[466, 60982]"
467,"[467, 61396]"
468,"[468, 61144]"
469,"[469, 60586]"
470,"[470, 60874]"
471,"[471, 62080]"
472,"[472, 63826]"
473,"[473, 63331]"
474,"[474, 62017]"
475,"[475, 60415]"
476,"[476, 60964]"
477,"[477, 62089]"
478,"[478, 61378]"
479,"[479, 60550]"
480,"[480, 61828]"
481,"[481, 60802]"
482,"[482, 61396]"
483,"[483, 61882]"
484,"[484, 61765]"
485,"[485, 62818]"
486,"[486, 61171]"
487,"[487, 62620]"
488,"[488, 62476]"
489,"[489, 60460]"
490,"[490, 60640]"
491,"[491, 62566]"
492,"[492, 62287]"
493,"[493, 60586]"
494,"[494, 61945]"
495,"[495, 63673]"
496,"[496, 61090]"
497,"[497, 61639]"
498,"[498, 61522]"
499,"[499, 61756]"
500,"[500, 62170]"
501,"[501, 63322]"
502,"[502, 60784]"
503,"[503, 61072]"
504,"[504, 61333]"
505,"[505, 61990]"
506,"[506, 62224]"
507,"[507, 60910]"
508,"[508, 60793]"
509,"[509, 60748]"
510,"[510, 62521]"
511,"[511, 61972]"
512,"[512, 60550]"
513,"[513, 61216]"
514,"[514, 61036]"
515,"[515, 62197]"
516,"[516, 61792]"
517,"[517, 60838]"
518,"[518, 66364]"
519,"[519, 66166]"
520,"[520, 62098]"
521,"[521, 61315]"
522,"[522, 60640]"
523,"[523, 60586]"
524,"[524, 61450]"
525,"[525, 62926]"
526,"[526, 62872]"
527,"[527, 61999]"
528,"[528, 60748]"
529,"[529, 61837]"
530,"[530, 60694]"
531,"[531, 60586]"
532,"[532, 60514]"
533,"[533, 61540]"
534,"[534, 61666]"
535,"[535, 61927]"
536,"[536, 64654]"
537,"[537, 60424]"
538,"[538, 60280]"
539,"[539, 60856]"
540,"[540, 61000]"
541,"[541, 61648]"
542,"[542, 61072]"
543,"[543, 60532]"
544,"[544, 62134]"
545,"[545, 61639]"
546,"[546, 62728]"
547,"[547, 62080]"
548,"[548, 60100]"
549,"[549, 60712]"
550,"[550, 64078]"
551,"[551, 60100]"
552,"[552, 60496]"
553,"[553, 61810]"
554,"[554, 60550]"
555,"[555, 60775]"
556,"[556, 60766]"
557,"[557, 60946]"
558,"[558, 61513]"
559,"[559, 61126]"
560,"[560, 63151]"
561,"[561, 62233]"
562,"[562, 62053]"
563,"[563, 61297]"
564,"[564, 63115]"
565,"[565, 62152]"
566,"[566, 60712]"
567,"[567, 60478]"
568,"[568, 60928]"
569,"[569, 60424]"
570,"[570, 60757]"
571,"[571, 61540]"
572,"[572, 61081]"
573,"[573, 61837]"
574,"[574, 62728]"
575,"[575, 61036]"
576,"[576, 60496]"
577,"[577, 60874]"
578,"[578, 62098]"
579,"[579, 61954]"
580,"[580, 61432]"
581,"[581, 61432]"
582,"[582, 61315]"
583,"[583, 60892]"
584,"[584, 61396]"
585,"[585, 65581]"
586,"[586, 61000]"
587,"[587, 61576]"
588,"[588, 60856]"
589,"[589, 60622]"
590,"[590, 61675]"
591,"[591, 63754]"
592,"[592, 62107]"
593,"[593, 62062]"
594,"[594, 60568]"
595,"[595, 63115]"
596,"[596, 60928]"
597,"[597, 61585]"
598,"[598, 60946]"
599,"[599, 63304]"
600,"[600, 61234]"
601,"[601, 60847]"
602,"[602, 62242]"
603,"[603, 60496]"
604,"[604, 62593]"
605,"[605, 61216]"
606,"[606, 60622]"
607,"[607, 60640]"
608,"[608, 63358]"
609,"[609, 60496]"
610,"[610, 61135]"
611,"[611, 61864]"
612,"[612, 63088]"
613,"[613, 60982]"
614,"[614, 62494]"
615,"[615, 60676]"
616,"[616, 61810]"
617,"[617, 60262]"
618,"[618, 60946]"
619,"[619, 60496]"
620,"[620, 62674]"
621,"[621, 61342]"
622,"[622, 61702]"
623,"[623, 60703]"
624,"[624, 60622]"
625,"[625, 60622]"
626,"[626, 61432]"
627,"[627, 61720]"
628,"[628, 60172]"
629,"[629, 60667]"
630,"[630, 62530]"
631,"[631, 60604]"
632,"[632, 60352]"
633,"[633, 60883]"
634,"[634, 63295]"
635,"[635, 64681]"
636,"[636, 60784]"
637,"[637, 60496]"
638,"[638, 61936]"
639,"[639, 60478]"
640,"[640, 63196]"
641,"[641, 60838]"
642,"[642, 61090]"
643,"[643, 62584]"
644,"[644, 61018]"
645,"[645, 62620]"
646,"[646, 64690]"
647,"[647, 62521]"
648,"[648, 61018]"
649,"[649, 60964]"
650,"[650, 61882]"
651,"[651, 61981]"
652,"[652, 61666]"
653,"[653, 63061]"
654,"[654, 61756]"
655,"[655, 60100]"
656,"[656, 60955]"
657,"[657, 61513]"
658,"[658, 61540]"
659,"[659, 61333]"
660,"[660, 60640]"
661,"[661, 61522]"
662,"[662, 61468]"
663,"[663, 62341]"
664,"[664, 64654]"
665,"[665, 61648]"
666,"[666, 62620]"
667,"[667, 62017]"
668,"[668, 61144]"
669,"[669, 61054]"
670,"[670, 64159]"
671,"[671, 60352]"
672,"[672, 61522]"
673,"[673, 61486]"
674,"[674, 62197]"
675,"[675, 60928]"
676,"[676, 62917]"
677,"[677, 65626]"
678,"[678, 61720]"
679,"[679, 60784]"
680,"[680, 61486]"
681,"[681, 61891]"
682,"[682, 60424]"
683,"[683, 61648]"
684,"[684, 61486]"
685,"[685, 60262]"
686,"[686, 61567]"
687,"[687, 61486]"
688,"[688, 60829]"
689,"[689, 61018]"
690,"[690, 61072]"
691,"[691, 62125]"
692,"[692, 64240]"
693,"[693, 63088]"
694,"[694, 61828]"
695,"[695, 62332]"
696,"[696, 61306]"
697,"[697, 61873]"
698,"[698, 63304]"
699,"[699, 60748]"
700,"[700, 62278]"
701,"[701, 61783]"
702,"[702, 62611]"
703,"[703, 60676]"
704,"[704, 61774]"
705,"[705, 62026]"
706,"[706, 60496]"
707,"[707, 61936]"
708,"[708, 60550]"
709,"[709, 60496]"
710,"[710, 60640]"
711,"[711, 62710]"
712,"[712, 62872]"
713,"[713, 61495]"
714,"[714, 64672]"
715,"[715, 62350]"
716,"[716, 61702]"
717,"[717, 62143]"
718,"[718, 60964]"
719,"[719, 60352]"
720,"[720, 61468]"
721,"[721, 63412]"
722,"[722, 60586]"
723,"[723, 60658]"
724,"[724, 60640]"
725,"[725, 61369]"
726,"[726, 63115]"
727,"[727, 61306]"
728,"[728, 60172]"
729,"[729, 62809]"
730,"[730, 61495]"
731,"[731, 61270]"
732,"[732, 62044]"
733,"[733, 62332]"
734,"[734, 61153]"
735,"[735, 62152]"
736,"[736, 60748]"
737,"[737, 62989]"
738,"[738, 61693]"
739,"[739, 63097]"
740,"[740, 60658]"
741,"[741, 61189]"
742,"[742, 60424]"
743,"[743, 60766]"
744,"[744, 61540]"
745,"[745, 62422]"
746,"[746, 62863]"
747,"[747, 61432]"
748,"[748, 60280]"
749,"[749, 62584]"
750,"[750, 61162]"
751,"[751, 60775]"
752,"[752, 61495]"
753,"[753, 61288]"
754,"[754, 62368]"
755,"[755, 61342]"
756,"[756, 61549]"
757,"[757, 61774]"
758,"[758, 60820]"
759,"[759, 61153]"
760,"[760, 60676]"
761,"[761, 60676]"
762,"[762, 62926]"
763,"[763, 60550]"
764,"[764, 63358]"
765,"[765, 62350]"
766,"[766, 60280]"
767,"[767, 61738]"
768,"[768, 61360]"
769,"[769, 62413]"
770,"[770, 60190]"
771,"[771, 63610]"
772,"[772, 64681]"
773,"[773, 60964]"
774,"[774, 61090]"
775,"[775, 61126]"
776,"[776, 60802]"
777,"[777, 61432]"
778,"[778, 61954]"
779,"[779, 61558]"
780,"[780, 60658]"
781,"[781, 62998]"
782,"[782, 61252]"
783,"[783, 63268]"
784,"[784, 61918]"
785,"[785, 62665]"
786,"[786, 61306]"
787,"[787, 60496]"
788,"[788, 61270]"
789,"[789, 60748]"
790,"[790, 61756]"
791,"[791, 60748]"
792,"[792, 62395]"
793,"[793, 60946]"
794,"[794, 61486]"
795,"[795, 61612]"
796,"[796, 60946]"
797,"[797, 61837]"
798,"[798, 60532]"
799,"[799, 63691]"
800,"[800, 62575]"
801,"[801, 61342]"
802,"[802, 63871]"
803,"[803, 61612]"
804,"[804, 61666]"
805,"[805, 60946]"
806,"[806, 61306]"
807,"[807, 60802]"
808,"[808, 61648]"
809,"[809, 60100]"
810,"[810, 60478]"
811,"[811, 60658]"
812,"[812, 64933]"
813,"[813, 62170]"
814,"[814, 61630]"
815,"[815, 64204]"
816,"[816, 61441]"
817,"[817, 61612]"
818,"[818, 62710]"
819,"[819, 61180]"
820,"[820, 62233]"
821,"[821, 60748]"
822,"[822, 61090]"
823,"[823, 61495]"
824,"[824, 60802]"
825,"[825, 60856]"
826,"[826, 61405]"
827,"[827, 61648]"
828,"[828, 61738]"
829,"[829, 61522]"
830,"[830, 61027]"
831,"[831, 62656]"
832,"[832, 61396]"
833,"[833, 62530]"
834,"[834, 60442]"
835,"[835, 61459]"
836,"[836, 61684]"
837,"[837, 60514]"
838,"[838, 60865]"
839,"[839, 64618]"
840,"[840, 61360]"
841,"[841, 60586]"
842,"[842, 63619]"
843,"[843, 63853]"
844,"[844, 61414]"
845,"[845, 63610]"
846,"[846, 61243]"
847,"[847, 64600]"
848,"[848, 60964]"
849,"[849, 61693]"
850,"[850, 60658]"
851,"[851, 61810]"
852,"[852, 61666]"
853,"[853, 60550]"
854,"[854, 62035]"
855,"[855, 60244]"
856,"[856, 61630]"
857,"[857, 63979]"
858,"[858, 60550]"
859,"[859, 60550]"
860,"[860, 61342]"
861,"[861, 61324]"
862,"[862, 60496]"
863,"[863, 62548]"
864,"[864, 62764]"
865,"[865, 60676]"
866,"[866, 61522]"
867,"[867, 60496]"
868,"[868, 61234]"
869,"[869, 62908]"
870,"[870, 60532]"
871,"[871, 61486]"
872,"[872, 66130]"
873,"[873, 61126]"
874,"[874, 61828]"
875,"[875, 60847]"
876,"[876, 63034]"
877,"[877, 60280]"
878,"[878, 61288]"
879,"[879, 64186]"
880,"[880, 61693]"
881,"[881, 60640]"
882,"[882, 61144]"
883,"[883, 61378]"
884,"[884, 60838]"
885,"[885, 62593]"
886,"[886, 61270]"
887,"[887, 62494]"
888,"[888, 60640]"
889,"[889, 61468]"
890,"[890, 63160]"
891,"[891, 61873]"
892,"[892, 65698]"
893,"[893, 61468]"
894,"[894, 60496]"
895,"[895, 63493]"
896,"[896, 62701]"
897,"[897, 64312]"
898,"[898, 62413]"
899,"[899, 63709]"
900,"[900, 60928]"
901,"[901, 61072]"
902,"[902, 62278]"
903,"[903, 63862]"
904,"[904, 60100]"
905,"[905, 60982]"
906,"[906, 63772]"
907,"[907, 62611]"
908,"[908, 60478]"
909,"[909, 60334]"
910,"[910, 61729]"
911,"[911, 61900]"
912,"[912, 63925]"
913,"[913, 62386]"
914,"[914, 60262]"
915,"[915, 60694]"
916,"[916, 61972]"
917,"[917, 64366]"
918,"[918, 61252]"
919,"[919, 60964]"
920,"[920, 60766]"
921,"[921, 60226]"
922,"[922, 60586]"
923,"[923, 60514]"
924,"[924, 61639]"
925,"[925, 62116]"
926,"[926, 61792]"
927,"[927, 61450]"
928,"[928, 60496]"
929,"[929, 62566]"
930,"[930, 60712]"
931,"[931, 62980]"
932,"[932, 61810]"
933,"[933, 63403]"
934,"[934, 62404]"
935,"[935, 61684]"
936,"[936, 60658]"
937,"[937, 61702]"
938,"[938, 63016]"
939,"[939, 60748]"
940,"[940, 60487]"
941,"[941, 60118]"
942,"[942, 60856]"
943,"[943, 62629]"
944,"[944, 62440]"
945,"[945, 61342]"
946,"[946, 61918]"
947,"[947, 60694]"
948,"[948, 61756]"
949,"[949, 61450]"
950,"[950, 63934]"
951,"[951, 61711]"
952,"[952, 61846]"
953,"[953, 64510]"
954,"[954, 60694]"
955,"[955, 60712]"
956,"[956, 61108]"
957,"[957, 63268]"
958,"[958, 62746]"
959,"[959, 62152]"
960,"[960, 61531]"
961,"[961, 61018]"
962,"[962, 60964]"
963,"[963, 61144]"
964,"[964, 62440]"
965,"[965, 60424]"
966,"[966, 61603]"
967,"[967, 61846]"
968,"[968, 61702]"
969,"[969, 60901]"
970,"[970, 62152]"
971,"[971, 60856]"
972,"[972, 61945]"
973,"[973, 61954]"
974,"[974, 61846]"
975,"[975, 62368]"
976,"[976, 62395]"
977,"[977, 60388]"
978,"[978, 60964]"
979,"[979, 60208]"
980,"[980, 61540]"
981,"[981, 66382]"
982,"[982, 60676]"
983,"[983, 61396]"
984,"[984, 61180]"
