iteration,costs
0,59299
1,59299
2,59299
3,59299
4,59299
5,59299
6,59299
7,59299
8,59299
9,59299
10,59299
11,59299
12,59299
13,59299
14,59299
15,59299
16,59299
17,59299
18,59299
19,59299
20,59299
21,59299
22,59299
23,59299
24,59299
25,59299
26,59299
27,59299
28,59299
29,59299
30,59299
31,59299
32,59299
33,59299
34,59299
35,59299
36,59299
37,59299
38,59299
39,59299
40,59299
41,59299
42,59299
43,59299
44,59299
45,59299
46,59299
47,59299
48,59299
49,59299
50,59299
51,59299
52,59299
53,59299
54,59299
55,59299
56,59299
57,59299
58,59299
59,59299
60,59299
61,59299
62,59299
63,59299
64,59299
65,59299
66,59299
67,59299
68,59299
69,59299
70,59299
71,59299
72,59299
73,59299
74,59299
75,59299
76,59299
77,59299
78,59299
79,59299
80,59299
81,59299
82,59299
83,59299
84,59299
85,59299
86,59299
87,59299
88,59299
89,59299
90,59299
91,59299
92,59299
93,59299
94,59299
95,59299
96,59299
97,59299
98,59299
99,59299
100,59299
101,59299
102,59299
103,59299
104,59299
105,59299
106,59299
107,59299
108,59299
109,59299
110,59299
111,59299
112,59299
113,59299
114,59299
115,59299
116,59299
117,59299
118,59299
119,59299
120,59299
121,59299
122,59299
123,59299
124,59299
125,59299
126,59299
127,59299
128,59299
129,59299
130,59299
131,59299
132,59299
133,59299
134,59299
135,59299
136,59299
137,59299
138,59299
139,59299
140,59299
141,59299
142,59299
143,59299
144,59299
145,59299
146,59299
147,59299
148,59299
149,59299
150,59299
151,59299
152,59299
153,59299
154,59299
155,59299
156,59299
157,59299
158,59299
159,59299
160,59299
161,59299
162,59299
163,59299
164,59299
165,59299
166,59299
167,59299
168,59299
169,59299
170,59299
171,59299
172,59299
173,59299
174,59299
175,59299
176,59299
177,59299
178,59299
179,59299
180,59299
181,59299
182,59299
183,59299
184,59299
185,59299
186,59299
187,59299
188,59299
189,59299
190,59299
191,59299
192,59299
193,59299
194,59299
195,59299
196,59299
197,59299
198,59299
199,59299
200,59299
201,59299
202,59299
203,59299
204,59299
205,59299
206,59299
207,59299
208,59299
209,59299
210,59299
211,59299
212,59299
213,59299
214,59299
215,59299
216,59299
217,59299
218,59299
219,59299
220,59299
221,59299
222,59299
223,59299
224,59299
225,59299
226,59299
227,59263
228,59263
229,59263
230,59263
231,59263
232,59263
233,59263
234,59263
235,59263
236,59263
237,59263
238,59263
239,59263
240,59263
241,59263
242,59263
243,59263
244,59263
245,59263
246,59263
247,59263
248,59263
249,59263
250,59263
251,59263
252,59263
253,59263
254,59263
255,59263
256,59263
257,59263
258,59263
259,59263
260,59263
261,59263
262,59263
263,59263
264,59263
265,59263
266,59263
267,59263
268,59263
269,59263
270,59263
271,59263
272,59263
273,59263
274,59263
275,59263
276,59263
277,59263
278,59263
279,59263
280,59263
281,59263
282,59263
283,59263
284,59263
285,59263
286,59263
287,59263
288,59263
289,59263
290,59263
291,59263
292,59263
293,59263
294,59263
295,59263
296,59263
297,59263
298,59263
299,59263
300,59263
301,59263
302,59263
303,59263
304,59263
305,59263
306,59263
307,59263
308,59263
309,59263
310,59263
311,59263
312,59263
313,59263
314,59263
315,59263
316,59263
317,59263
318,59263
319,59263
320,59263
321,59263
322,59263
323,59263
324,59263
325,59263
326,59263
327,59263
328,59263
329,59263
330,59263
331,59263
332,59263
333,59263
334,59263
335,59263
336,59263
337,59263
338,59263
339,59263
340,59263
341,59191
342,59191
343,59191
344,59191
345,59191
346,59191
347,59191
348,59191
349,59191
350,59191
351,59191
352,59191
353,59191
354,59191
355,59191
356,59191
357,59191
358,59191
359,59191
360,59191
361,59191
362,59191
363,59191
364,59191
365,59191
366,59191
367,59191
368,59191
369,59191
370,59191
371,59191
372,59191
373,59191
374,59191
375,59191
376,59191
377,59191
378,59191
379,59191
380,59191
381,59191
382,59191
383,59191
384,59191
385,59191
386,59191
387,59191
388,59191
389,59191
390,59191
391,59191
392,59191
393,59191
394,59191
395,59191
396,59191
397,59191
398,59191
399,59191
400,59191
401,59191
402,59191
403,59191
404,59191
405,59191
406,59191
407,59191
408,59191
409,59191
410,59191
411,59191
412,59191
413,59191
414,59191
415,59191
416,59191
417,59191
418,59191
419,59191
420,59191
421,59191
422,59191
423,59191
424,59191
425,59191
426,59191
427,59191
428,59191
429,59191
430,59191
431,59191
432,59191
433,59191
434,59191
435,59191
436,59191
437,59191
438,59191
439,59191
440,59191
441,59191
442,59191
443,59191
444,59191
445,59191
446,59191
447,59191
448,59191
449,59191
450,59191
451,59191
452,59191
453,59191
454,59191
455,59191
456,59191
457,58849
458,58849
459,58849
460,58849
461,58849
462,58849
463,58849
464,58849
465,58849
466,58849
467,58849
468,58849
469,58849
470,58849
471,58849
472,58849
473,58849
474,58849
475,58849
476,58849
477,58849
478,58849
479,58849
480,58849
481,58849
482,58849
483,58849
484,58849
485,58849
486,58849
487,58849
488,58849
489,58849
490,58849
491,58849
492,58849
493,58849
494,58849
495,58849
496,58849
497,58849
498,58849
499,58849
500,58849
501,58849
502,58849
503,58849
504,58849
505,58849
506,58849
507,58849
508,58849
509,58849
510,58849
511,58849
512,58849
513,58849
514,58849
515,58849
516,58849
517,58849
518,58849
519,58849
520,58849
521,58849
522,58849
523,58849
524,58849
525,58849
526,58849
527,58849
528,58849
529,58849
530,58849
531,58849
532,58849
533,58849
534,58849
535,58849
536,58849
537,58849
538,58849
539,58849
540,58849
541,58849
542,58849
543,58849
544,58849
545,58849
546,58849
547,58849
548,58849
549,58849
550,58849
551,58849
552,58849
553,58849
554,58849
555,58849
556,58849
557,58849
558,58849
559,58849
560,58849
561,58849
562,58849
563,58849
564,58849
565,58849
566,58849
567,58849
568,58849
569,58849
570,58849
571,58849
572,58849
573,58849
574,58849
575,58849
576,58849
577,58849
578,58849
579,58849
580,58849
581,58849
582,58849
583,58849
584,58849
585,58849
586,58849
587,58849
588,58849
589,58849
590,58849
591,58849
592,58849
593,58849
594,58849
595,58849
596,58849
597,58849
598,58849
599,58849
600,58849
601,58849
602,58849
603,58849
604,58849
605,58849
606,58849
607,58849
608,58849
609,58849
610,58849
611,58849
612,58849
613,58849
614,58849
615,58849
616,58849
617,58849
618,58849
619,58849
620,58849
621,58849
622,58849
623,58849
624,58849
625,58849
626,58849
627,58849
628,58849
629,58849
630,58849
631,58849
632,58849
633,58849
634,58849
635,58849
636,58849
637,58831
638,58831
639,58831
640,58831
641,58831
642,58831
643,58831
644,58831
645,58831
646,58831
647,58831
648,58831
649,58435
650,58435
651,58435
652,58435
653,58435
654,58435
655,58435
656,58435
657,58435
658,58435
659,58435
660,58435
661,58435
662,58435
663,58435
664,58435
665,58435
666,58435
667,58435
668,58435
669,58435
670,58435
671,58435
672,58435
673,58435
674,58435
675,58435
676,58435
677,58435
678,58435
679,58435
680,58435
681,58435
682,58435
683,58435
684,58435
685,58435
686,58435
687,58435
688,58435
689,58435
690,58435
691,58435
692,58435
693,58435
694,58435
695,58435
696,58435
697,58435
698,58435
699,58435
700,58435
701,58435
702,58435
703,58435
704,58435
705,58435
706,58435
707,58435
708,58435
709,58435
710,58435
711,58435
712,58435
713,58435
714,58435
715,58435
716,58435
717,58435
718,58435
719,58435
720,58435
721,58435
722,58435
723,58435
724,58435
725,58435
726,58435
727,58435
728,58435
729,58435
730,58435
731,58435
732,58435
733,58435
734,58435
735,58435
736,58435
737,58435
738,58435
739,58435
740,58435
741,58435
742,58435
743,58435
744,58435
745,58435
746,58435
747,58435
748,58435
749,58435
750,58435
751,58435
752,58435
753,58435
754,58435
755,58435
756,58435
757,58435
758,58435
759,58435
760,58435
761,58435
762,58435
763,58435
764,58435
765,58435
766,58435
767,58435
768,58435
769,58435
770,58435
771,58435
772,58435
773,58435
774,58435
