costs
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63466
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63448
63250
63250
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62998
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62854
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62692
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62656
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62548
62404
62404
62404
62404
62404
62404
62404
62404
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62386
62080
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
62062
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61972
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61954
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61900
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61882
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61756
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61738
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61540
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61378
61306
61306
61306
61306
61306
61306
61306
61306
61306
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61288
61198
61198
61198
61198
61198
61198
61198
61198
61198
61198
61198
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
61054
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60892
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60874
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60730
60676
60676
60676
60676
60676
60676
60676
60676
