iteration,costs
828,"[828, 63151]"
829,"[829, 63151]"
830,"[830, 63151]"
831,"[831, 63151]"
832,"[832, 63151]"
833,"[833, 63151]"
834,"[834, 63151]"
835,"[835, 63151]"
836,"[836, 63151]"
837,"[837, 63151]"
838,"[838, 63151]"
839,"[839, 63151]"
840,"[840, 63151]"
841,"[841, 63151]"
842,"[842, 63151]"
843,"[843, 63151]"
844,"[844, 63151]"
845,"[845, 63151]"
846,"[846, 63151]"
847,"[847, 63151]"
848,"[848, 63151]"
849,"[849, 63151]"
850,"[850, 63151]"
851,"[851, 63151]"
852,"[852, 63151]"
853,"[853, 63151]"
854,"[854, 63151]"
855,"[855, 63151]"
856,"[856, 63151]"
857,"[857, 63151]"
858,"[858, 63151]"
859,"[859, 63151]"
860,"[860, 63151]"
861,"[861, 63151]"
862,"[862, 63151]"
863,"[863, 63151]"
864,"[864, 63151]"
865,"[865, 63151]"
866,"[866, 63151]"
867,"[867, 63151]"
868,"[868, 63151]"
869,"[869, 63151]"
870,"[870, 63151]"
871,"[871, 63151]"
872,"[872, 63151]"
873,"[873, 63151]"
874,"[874, 63151]"
875,"[875, 63151]"
876,"[876, 63151]"
877,"[877, 63151]"
878,"[878, 63151]"
879,"[879, 63151]"
880,"[880, 63151]"
881,"[881, 63151]"
882,"[882, 63151]"
883,"[883, 63151]"
884,"[884, 63151]"
885,"[885, 63151]"
886,"[886, 63151]"
887,"[887, 63151]"
888,"[888, 63151]"
889,"[889, 63151]"
890,"[890, 63151]"
891,"[891, 63151]"
892,"[892, 63151]"
893,"[893, 63151]"
894,"[894, 63151]"
895,"[895, 63151]"
896,"[896, 63151]"
897,"[897, 63151]"
898,"[898, 63151]"
899,"[899, 63151]"
900,"[900, 63151]"
901,"[901, 63151]"
902,"[902, 63151]"
903,"[903, 63151]"
904,"[904, 63151]"
905,"[905, 63151]"
906,"[906, 63151]"
907,"[907, 63151]"
908,"[908, 63151]"
909,"[909, 63151]"
910,"[910, 63151]"
911,"[911, 63151]"
912,"[912, 63151]"
913,"[913, 63151]"
914,"[914, 63151]"
915,"[915, 63151]"
916,"[916, 63151]"
917,"[917, 63151]"
918,"[918, 63151]"
919,"[919, 63151]"
920,"[920, 63151]"
921,"[921, 63151]"
922,"[922, 63151]"
923,"[923, 63151]"
924,"[924, 63151]"
925,"[925, 63151]"
926,"[926, 63151]"
927,"[927, 63151]"
928,"[928, 63151]"
929,"[929, 63151]"
930,"[930, 63151]"
931,"[931, 63151]"
932,"[932, 63151]"
933,"[933, 63151]"
934,"[934, 63151]"
935,"[935, 63151]"
936,"[936, 63151]"
937,"[937, 63151]"
938,"[938, 63151]"
939,"[939, 63151]"
940,"[940, 63151]"
941,"[941, 63151]"
942,"[942, 63151]"
943,"[943, 63151]"
944,"[944, 63151]"
945,"[945, 63151]"
946,"[946, 63151]"
947,"[947, 63151]"
948,"[948, 63151]"
949,"[949, 63151]"
950,"[950, 63151]"
951,"[951, 63151]"
952,"[952, 63151]"
953,"[953, 63151]"
954,"[954, 63151]"
955,"[955, 63151]"
956,"[956, 63151]"
957,"[957, 63151]"
958,"[958, 63151]"
959,"[959, 63151]"
960,"[960, 63151]"
961,"[961, 63151]"
962,"[962, 63151]"
963,"[963, 63151]"
964,"[964, 63151]"
965,"[965, 63151]"
966,"[966, 63151]"
967,"[967, 63151]"
968,"[968, 63151]"
969,"[969, 63151]"
970,"[970, 63151]"
971,"[971, 63151]"
972,"[972, 63151]"
973,"[973, 63151]"
974,"[974, 63151]"
975,"[975, 63151]"
976,"[976, 63151]"
977,"[977, 63151]"
978,"[978, 63151]"
979,"[979, 63151]"
980,"[980, 63151]"
981,"[981, 63151]"
982,"[982, 63151]"
983,"[983, 63151]"
984,"[984, 63151]"
985,"[985, 63151]"
986,"[986, 63151]"
987,"[987, 63151]"
988,"[988, 63151]"
989,"[989, 63151]"
990,"[990, 63151]"
991,"[991, 63151]"
992,"[992, 63151]"
993,"[993, 63151]"
994,"[994, 63151]"
995,"[995, 63151]"
996,"[996, 63151]"
997,"[997, 63151]"
998,"[998, 63151]"
999,"[999, 63151]"
