costs
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
58840
