iteration,costs
0,63421
1,63421
2,63421
3,63421
4,63421
5,63421
6,63421
7,63421
8,63421
9,63421
10,63421
11,63421
12,63421
13,63421
14,63421
15,63421
16,63421
17,63313
18,63133
19,63133
20,63133
21,63133
22,63133
23,63133
24,63133
25,63133
26,63133
27,63133
28,63133
29,63133
30,63133
31,63133
32,63133
33,63133
34,63133
35,63133
36,63133
37,63133
38,63133
39,63133
40,63133
41,63133
42,63133
43,63133
44,63133
45,63133
46,63133
47,63133
48,63133
49,63133
50,63133
51,63133
52,63133
53,63133
54,63133
55,63133
56,63133
57,63133
58,63133
59,63133
60,63133
61,63133
62,63133
63,63133
64,63133
65,63133
66,63133
67,63133
68,63133
69,63133
70,63133
71,63133
72,63133
73,63133
74,63133
75,63133
76,63133
77,63133
78,63133
79,63133
80,63133
81,63133
82,63133
83,63133
84,63133
85,63133
86,63133
87,63133
88,63133
89,63133
90,63133
91,63133
92,63115
93,63115
94,63115
95,62377
96,62377
97,62377
98,62377
99,62377
100,62377
101,62377
102,62377
103,62377
104,62377
105,62377
106,62377
107,62377
108,62377
109,62377
110,62377
111,62377
112,62377
113,62377
114,62377
115,62377
116,62377
117,62377
118,62377
119,62377
120,62377
121,62377
122,62377
123,62377
124,62377
125,62377
126,62377
127,62377
128,62377
129,62377
130,62377
131,62377
132,62377
133,62377
134,62377
135,62377
136,62377
137,62377
138,62377
139,62377
140,62377
141,62377
142,62377
143,62377
144,62377
145,62377
146,62377
147,62377
148,62377
149,62377
150,62377
151,62377
152,62377
153,62377
154,62377
155,62377
156,62377
157,62377
158,62377
159,62377
160,62377
161,62377
162,62377
163,62377
164,62377
165,62377
166,62377
167,62377
168,62377
169,62377
170,62377
171,62377
172,62377
173,62377
174,62377
175,62377
176,62377
177,62377
178,62377
179,62377
180,62377
181,62377
182,62377
183,62377
184,62377
185,62377
186,62377
187,62377
188,62377
189,62377
190,62377
191,62377
192,62377
193,62377
194,62377
195,62377
196,62377
197,62377
198,62377
199,62377
200,62377
201,62377
202,62377
203,62377
204,62377
205,62377
206,62377
207,62377
208,62377
209,62377
210,62377
211,62377
212,62377
213,62377
214,62377
215,62377
216,62377
217,62377
218,62377
219,62377
220,62377
221,62377
222,62377
223,62377
224,62377
225,62377
226,62377
227,62377
228,62377
229,62377
230,62377
231,62377
232,62377
233,62377
234,62377
235,62377
236,62377
237,62377
238,62377
239,62377
240,62377
241,62377
242,62377
243,62377
244,62377
245,62377
246,62017
247,62017
248,62017
249,62017
250,62017
251,62017
252,62017
253,62017
254,61945
255,61945
256,61945
257,61945
258,61945
259,61945
260,61945
261,61945
262,61945
263,61945
264,61945
265,61945
266,61945
267,61945
268,61945
269,61945
270,61945
271,61945
272,61945
273,61945
274,61945
275,61945
276,61945
277,61945
278,61945
279,61945
280,61945
281,61945
282,61945
283,61945
284,61945
285,61945
286,61945
287,61945
288,61945
289,61945
290,61945
291,61945
292,61945
293,61945
294,61945
295,61945
296,61945
297,61945
298,61945
299,61945
300,61945
301,61945
302,61945
303,61945
304,61945
305,61945
306,61945
307,61891
308,61891
309,61891
310,61891
311,61891
312,61891
313,61891
314,61891
315,61891
316,61891
317,61891
318,61891
319,61891
320,61891
321,61891
322,61891
323,61891
324,61891
325,61891
326,61891
327,61891
328,61891
329,61891
330,61891
331,61891
332,61891
333,61891
334,61891
335,61891
336,61891
337,61891
338,61891
339,61891
340,61891
341,61891
342,61891
343,61891
344,61891
345,61891
346,61891
347,61891
348,61891
349,61891
350,61891
351,61891
352,61891
353,61891
354,61891
355,60901
356,60901
357,60901
358,60901
359,60901
360,60901
361,60901
362,60901
363,60901
364,60901
365,60901
366,60901
367,60901
368,60901
369,60901
370,60901
371,60901
372,60901
373,60901
374,60901
375,60901
376,60901
377,60901
378,60901
379,60901
380,60901
381,60901
382,60901
383,60901
384,60901
385,60901
386,60901
387,60901
388,60901
389,60901
390,60901
391,60901
392,60901
393,60901
394,60901
395,60901
396,60901
397,60901
398,60901
399,60901
400,60523
401,60523
402,60523
403,60523
404,60523
405,60523
406,60523
407,60523
408,60523
409,60523
410,60523
411,60523
412,60523
413,60523
414,60523
415,60523
416,60523
417,60523
418,60523
419,60523
420,60523
421,60523
422,60523
423,60523
424,60523
425,60523
426,60523
427,60523
428,60523
429,60523
430,60523
431,60523
432,60523
433,60523
434,60523
435,60523
436,60523
437,60523
438,60523
439,60523
440,60523
441,60523
442,60523
443,60523
444,60523
445,60523
446,60523
447,60523
448,60523
449,60523
450,60523
451,60523
452,60523
453,60523
454,60523
455,60523
456,60523
457,60523
458,60523
459,60523
460,60523
461,60523
462,60523
463,60523
464,60523
465,60523
466,60523
467,60523
468,60523
469,60523
470,60523
471,60523
472,60523
473,60523
474,60523
475,60523
476,60523
477,60523
478,60523
479,60523
480,60523
481,60523
482,60523
483,60523
484,60523
485,60523
486,60523
487,60523
488,60523
489,60523
490,60523
491,60523
492,60523
493,60523
494,60523
495,60523
496,60523
497,60523
498,60523
499,60523
500,60523
501,60289
502,60289
503,60289
504,60289
505,60289
506,60289
507,60289
508,60289
509,60289
510,60289
511,60289
512,60289
513,60289
514,60289
515,60289
516,60289
517,60289
518,60289
519,60289
520,60289
521,60289
522,60289
523,60289
524,60289
525,60289
526,60289
527,60289
528,60289
529,60289
530,60289
531,60289
532,60289
533,60289
534,60289
535,60289
536,60289
537,60289
538,60289
539,60289
540,60289
541,60289
542,60289
543,60289
544,60289
545,60289
546,60289
547,60289
548,60289
549,60289
550,60289
551,60289
552,60289
553,60289
554,60289
555,60289
556,60271
557,60271
558,60271
559,60271
560,60271
561,60271
562,60271
563,60271
564,60271
565,60271
566,60271
567,60271
568,60271
569,60271
570,60271
571,60271
572,60271
573,60271
574,60271
575,60271
576,60271
577,60271
578,60271
579,60271
580,60271
581,60271
582,60271
583,60271
584,60271
585,60271
586,60271
587,60271
588,60271
589,60271
590,60271
591,60271
592,60271
593,60271
594,60271
595,60271
596,60271
597,60271
598,60271
599,60271
600,60271
601,60271
602,60271
603,60271
604,60271
605,60271
606,60271
607,60271
608,60271
609,60271
610,60271
611,60271
612,60271
613,60271
614,60271
615,60271
616,60271
617,60271
618,60271
619,60271
620,60271
621,60271
622,60271
623,60271
624,60271
625,60271
626,60271
627,60271
628,60271
629,60271
630,60271
631,60271
632,60271
633,60271
634,60271
635,60271
636,60271
637,60271
638,60271
639,60271
640,60271
641,60271
642,60271
643,60271
644,60271
645,60271
646,60271
647,60271
648,60271
649,60271
650,60271
651,60271
652,60271
653,60271
654,60271
655,60271
656,60271
657,60271
658,60271
659,60271
660,60271
661,60271
662,60271
663,60271
664,60271
665,60271
666,60271
667,60271
668,60271
669,60271
670,60271
671,60271
672,60271
673,60271
674,60271
675,60271
676,60271
677,60271
678,60271
679,60271
680,60271
681,60271
682,60271
683,60271
684,60271
685,60271
686,60271
687,60271
688,60271
689,60271
690,60271
691,60271
692,60271
693,60271
694,60271
695,60271
696,60271
697,60271
698,60271
699,60271
700,60271
701,60271
702,60271
703,60271
704,60271
705,60271
706,60271
707,60271
708,60271
709,60271
710,60271
711,60271
712,60271
713,60271
714,60271
715,60271
716,60271
717,60271
718,60271
719,60271
720,60271
721,60271
722,60271
723,60271
724,60271
725,60271
726,60271
727,60271
728,60271
729,60271
730,60271
731,60271
732,60271
733,60271
734,60271
735,60271
736,60271
737,60271
738,60271
739,60271
740,60271
741,60271
742,60271
743,60271
744,60271
745,60271
746,60271
747,60271
748,60271
749,60271
750,60271
751,60271
752,60271
753,60271
754,60271
755,60271
756,60271
757,60271
758,60271
759,60271
760,60271
761,60271
762,60271
763,60271
764,60271
765,60271
766,60271
767,60271
768,60271
769,60271
770,60181
771,60181
772,60181
773,60181
774,60181
775,60181
776,60181
777,60181
778,60181
779,60181
780,60181
781,60181
782,60181
783,60181
784,60181
785,60181
786,60181
787,60181
788,60181
789,60181
790,60181
791,60181
792,60181
793,60181
794,60181
795,60181
796,60181
797,60181
798,60163
799,60163
800,60163
801,60163
802,60163
803,60163
804,60163
805,60163
806,60163
807,60163
808,60163
809,60163
810,60163
811,60163
812,60163
813,60109
814,60109
815,60109
816,60109
817,60109
818,60109
819,60109
820,60109
821,60109
822,60109
823,60109
824,60109
825,60109
826,60109
827,60109
