iteration,costs
638,59740
639,59740
640,59740
641,59740
642,59740
643,59740
644,59740
645,59740
646,59740
647,59740
648,59740
649,59740
650,59740
651,59740
652,59740
653,59740
654,59740
655,59740
656,59740
657,59740
658,59740
659,59740
660,59740
661,59740
662,59740
663,59740
664,59740
665,59740
666,59740
667,59740
668,59740
669,59740
670,59740
671,59740
672,59740
673,59740
674,59740
675,59740
676,59740
677,59740
678,59740
679,59740
680,59740
681,59740
682,59740
683,59740
684,59740
685,59740
686,59740
687,59740
688,59740
689,59740
690,59740
691,59740
692,59596
693,59596
694,59596
695,59596
696,59596
697,59596
698,59596
699,59596
700,59596
701,59596
702,59596
703,59596
704,59596
705,59596
706,59596
707,59596
708,59596
709,59596
710,59596
711,59596
712,59596
713,59596
714,59596
715,59596
716,59596
717,59596
718,59596
719,59596
720,59596
721,59596
722,59596
723,59596
724,59596
725,59596
726,59596
727,59596
728,59596
729,59596
730,59596
731,59596
732,59596
733,59596
734,59596
735,59596
736,59596
737,59596
738,59596
739,59596
740,59596
741,59596
742,59596
743,59596
744,59596
745,59596
746,59596
747,59596
748,59596
749,59596
750,59596
751,59596
752,59596
753,59596
754,59596
755,59596
756,59596
757,59596
758,59596
759,59596
760,59596
761,59596
762,59596
763,59596
764,59596
765,59596
766,59596
767,59596
768,59596
769,59596
770,59596
771,59596
772,59596
773,59596
774,59596
775,59596
776,59596
777,59596
778,59596
779,59596
780,59596
781,59596
782,59596
783,59596
784,59596
785,59596
786,59596
787,59596
788,59596
789,59596
790,59596
791,59596
792,59596
793,59596
794,59596
795,59596
796,59596
797,59596
798,59596
799,59596
800,59596
801,59596
802,59596
803,59596
804,59596
805,59596
806,59596
807,59596
808,59596
809,59596
810,59596
811,59596
812,59596
813,59596
814,59596
815,59596
816,59596
817,59596
818,59596
819,59596
820,59596
821,59596
822,59596
823,59596
824,59596
825,59596
826,59596
827,59596
828,59596
829,59596
830,59596
831,59596
832,59596
833,59596
834,59596
835,59596
836,59596
837,59596
838,59596
839,59596
840,59596
841,59596
842,59596
843,59596
844,59596
845,59596
846,59596
847,59596
848,59596
849,59596
850,59596
851,59596
852,59596
853,59596
854,59596
855,59596
856,59596
857,59596
858,59596
859,59596
860,59596
861,59596
862,59596
863,59596
864,59596
865,59596
866,59596
867,59596
868,59596
869,59596
870,59596
871,59596
872,59596
873,59596
874,59596
875,59596
876,59596
877,59596
878,59596
879,59596
880,59596
881,59596
882,59596
883,59596
884,59596
885,59596
886,59596
887,59596
888,59596
889,59596
890,59596
891,59596
892,59596
893,59596
894,59596
895,59596
896,59596
897,59596
898,59596
899,59596
900,59596
901,59596
902,59596
903,59596
904,59596
905,59596
906,59596
907,59596
908,59596
909,59596
910,59596
911,59596
912,59596
913,59596
914,59596
915,59596
916,59596
917,59596
918,59596
919,59596
920,59596
921,59596
922,59596
923,59596
924,59596
925,59596
926,59596
927,59596
928,59596
929,59596
930,59596
931,59596
932,59596
933,59596
934,59596
935,59596
936,59596
937,59596
938,59596
939,59596
940,59596
941,59596
942,59596
943,59596
944,59596
945,59596
946,59596
947,59596
948,59596
949,59596
950,59596
951,59596
952,59596
953,59596
954,59596
955,59596
956,59596
957,59596
958,59596
959,59596
960,59596
961,59596
962,59596
963,59596
964,59596
965,59596
966,59596
967,59596
968,59596
969,59596
970,59596
971,59596
972,59596
973,59596
974,59596
975,59596
976,59596
977,59596
978,59596
979,59596
980,59596
981,59596
982,59596
983,59596
984,59596
985,59596
986,59596
987,59596
988,59596
989,59596
990,59596
991,59596
992,59596
993,59596
994,59596
995,59596
996,59596
997,59596
998,59596
999,59596
1000,59596
1001,59596
1002,59596
1003,59596
1004,59596
1005,59596
