iteration,costs
0,60775
1,60775
2,60775
3,60775
4,60775
5,60775
6,60775
7,60775
8,60775
9,60775
10,60775
11,60775
12,60775
13,60775
14,60775
15,60775
16,60775
17,60775
18,60775
19,60775
20,60775
21,60775
22,60775
23,60775
24,60775
25,60775
26,60775
27,60775
28,60775
29,60775
30,60775
31,60775
32,60775
33,60775
34,60775
35,60775
36,60775
37,60775
38,60775
39,60775
40,60775
41,60775
42,60775
43,60775
44,60775
45,60775
46,60775
47,60775
48,60775
49,60775
50,60775
51,60775
52,60451
53,60451
54,60451
55,60451
56,60451
57,60451
58,60451
59,60451
60,60451
61,60451
62,60451
63,60451
64,60451
65,60451
66,60451
67,60451
68,60451
69,60451
70,60451
71,60451
72,60451
73,60451
74,60451
75,60451
76,60451
77,60451
78,60451
79,60451
80,60451
81,60451
82,60451
83,60451
84,60451
85,60451
86,60451
87,60451
88,60451
89,60451
90,60451
91,60451
92,60451
93,60451
94,60451
95,60451
96,60451
97,60451
98,60451
99,60451
100,60451
101,60451
102,60451
103,60451
104,60451
105,60451
106,60451
107,60451
108,60451
109,60451
110,60451
111,60451
112,60451
113,60451
114,60451
115,60451
116,60451
117,60451
118,60451
119,60451
120,60451
121,60451
122,60451
123,60451
124,60451
125,60451
126,60451
127,60451
128,60451
129,60451
130,60451
131,60451
132,60451
133,60451
134,60451
135,60451
136,60451
137,60451
138,60451
139,60451
140,60451
141,60451
142,60451
143,60451
144,60451
145,60451
146,60451
147,60451
148,60451
149,60451
150,60451
151,60451
152,60451
153,60451
154,60451
155,60451
156,60451
157,60451
158,60451
159,60451
160,60451
161,60451
162,60451
163,60451
164,60451
165,60451
166,60451
167,60451
168,60451
169,60451
170,60451
171,60451
172,60253
173,60253
174,60253
175,60253
176,60253
177,60253
178,60253
179,60253
180,60253
181,60253
182,60253
183,60253
184,60253
185,60253
186,60253
187,60253
188,60253
189,60253
190,60253
191,60253
192,60253
193,60253
194,60253
195,60253
196,60253
197,60253
198,60253
199,60253
200,60253
201,60253
202,60253
203,60253
204,60235
205,60235
206,60235
207,60235
208,60235
209,60235
210,60235
211,60235
212,60235
213,60235
214,60235
215,60235
216,60235
217,60235
218,60235
219,60235
220,60235
221,60235
222,60235
223,60235
224,60235
225,60235
226,60235
227,60235
228,60235
229,60235
230,60235
231,60235
232,60235
233,60235
234,60235
235,60235
236,60235
237,60235
238,60235
239,60235
240,60235
241,60235
242,60235
243,60235
244,60235
245,60235
246,60235
247,60235
248,60235
249,60235
250,60235
251,60235
252,60235
253,60235
254,60235
255,60235
256,60235
257,60235
258,60235
259,60235
260,60235
261,60235
262,60235
263,60235
264,60235
265,60199
266,60199
267,60199
268,60199
269,60199
270,60199
271,60199
272,60199
273,60199
274,60199
275,60199
276,60199
277,60199
278,60199
279,60199
280,60199
281,60199
282,60199
283,60199
284,60199
285,60199
286,60199
287,60199
288,60199
289,60199
290,60199
291,60199
292,60199
293,60199
294,60199
295,60199
296,60199
297,60199
298,60199
299,60199
300,60199
301,60199
302,60199
303,60199
304,60199
305,60199
306,60199
307,60199
308,60199
309,60199
310,60199
311,60199
312,60199
313,60199
314,60199
315,60199
316,60199
317,60199
318,60199
319,60199
320,60199
321,60199
322,60199
323,60199
324,60199
325,60199
326,60199
327,60199
328,60199
329,60199
330,60199
331,60199
332,60199
333,60199
334,60199
335,60199
336,60199
337,60199
338,60199
339,60199
340,60199
341,60199
342,60199
343,60199
344,59821
345,59821
346,59821
347,59821
348,59821
349,59821
350,59821
351,59821
352,59821
353,59821
354,59821
355,59821
356,59821
357,59821
358,59821
359,59821
360,59821
361,59821
362,59821
363,59821
364,59821
365,59821
366,59821
367,59821
368,59821
369,59821
370,59821
371,59821
372,59821
373,59821
374,59821
375,59263
376,59263
377,59263
378,59263
379,59263
380,59263
381,59263
382,59263
383,59263
384,59263
385,59263
386,59263
387,59263
388,59263
389,59263
390,59263
391,59263
392,59263
393,59263
394,59263
395,59209
396,59209
397,59209
398,59209
399,59209
400,59209
401,59209
402,59209
403,59209
404,59209
405,59209
406,59209
407,59209
408,59209
409,59209
410,59209
411,59209
412,59209
413,59209
414,59209
415,59209
416,59209
417,59209
418,59173
419,59173
420,59173
421,59173
422,59173
423,59173
424,59173
425,59173
426,59173
427,59173
428,59173
429,59173
430,59173
431,59173
432,59173
433,59173
434,59173
435,59173
436,59173
437,59173
438,59173
439,59173
440,59173
441,59173
442,59173
443,59173
444,59173
445,59173
446,59173
447,59173
448,59173
449,59173
450,59173
451,59173
452,59173
453,59173
454,59173
455,59173
456,59173
457,59173
458,59173
459,59173
460,59173
461,59173
462,59173
463,59173
464,59173
465,59173
466,59173
467,59173
468,59173
469,59173
470,59173
471,59173
472,59173
473,59173
474,59173
475,59173
476,59173
477,59173
478,59173
479,59173
480,59173
481,59173
482,59173
483,59173
484,59173
485,59173
486,59173
487,59173
488,59173
489,59173
490,59173
491,59173
492,59173
493,59173
494,59173
