iteration,costs
440,"[440, 60514]"
441,"[441, 57661]"
442,"[442, 58318]"
443,"[443, 58705]"
444,"[444, 59632]"
445,"[445, 57499]"
446,"[446, 58687]"
447,"[447, 61324]"
448,"[448, 59506]"
449,"[449, 59317]"
450,"[450, 57535]"
451,"[451, 58021]"
452,"[452, 61054]"
453,"[453, 60406]"
454,"[454, 58426]"
455,"[455, 57904]"
456,"[456, 57373]"
457,"[457, 59686]"
458,"[458, 58372]"
459,"[459, 60001]"
460,"[460, 59290]"
461,"[461, 58750]"
462,"[462, 57670]"
463,"[463, 57634]"
464,"[464, 58912]"
465,"[465, 58390]"
466,"[466, 58777]"
467,"[467, 58129]"
468,"[468, 58831]"
469,"[469, 65896]"
470,"[470, 57760]"
471,"[471, 61846]"
472,"[472, 58426]"
473,"[473, 59128]"
474,"[474, 57931]"
475,"[475, 60145]"
476,"[476, 59686]"
477,"[477, 57868]"
478,"[478, 58615]"
479,"[479, 57670]"
480,"[480, 62674]"
481,"[481, 60946]"
482,"[482, 59866]"
483,"[483, 59155]"
484,"[484, 61144]"
485,"[485, 60424]"
486,"[486, 59542]"
487,"[487, 58714]"
488,"[488, 59965]"
489,"[489, 58408]"
490,"[490, 59020]"
491,"[491, 58462]"
492,"[492, 60532]"
493,"[493, 59056]"
494,"[494, 57787]"
495,"[495, 60712]"
496,"[496, 59956]"
497,"[497, 59830]"
498,"[498, 58912]"
499,"[499, 60928]"
500,"[500, 59245]"
501,"[501, 60424]"
502,"[502, 59560]"
503,"[503, 63097]"
504,"[504, 58795]"
505,"[505, 57409]"
506,"[506, 59092]"
507,"[507, 57931]"
508,"[508, 61045]"
509,"[509, 59362]"
510,"[510, 60190]"
511,"[511, 57967]"
512,"[512, 58363]"
513,"[513, 60820]"
514,"[514, 58867]"
515,"[515, 59335]"
516,"[516, 62764]"
517,"[517, 58750]"
518,"[518, 58084]"
519,"[519, 59506]"
520,"[520, 59938]"
521,"[521, 63070]"
522,"[522, 60010]"
523,"[523, 57904]"
524,"[524, 58084]"
525,"[525, 62494]"
526,"[526, 60424]"
527,"[527, 58714]"
528,"[528, 57913]"
529,"[529, 59614]"
530,"[530, 59488]"
531,"[531, 58678]"
532,"[532, 60055]"
533,"[533, 58588]"
534,"[534, 57364]"
535,"[535, 58822]"
536,"[536, 59785]"
537,"[537, 60892]"
538,"[538, 58984]"
539,"[539, 61252]"
540,"[540, 59290]"
541,"[541, 58408]"
542,"[542, 61036]"
543,"[543, 59128]"
544,"[544, 60784]"
545,"[545, 60100]"
546,"[546, 57931]"
547,"[547, 57760]"
548,"[548, 60622]"
549,"[549, 57958]"
550,"[550, 58786]"
551,"[551, 58768]"
552,"[552, 57661]"
553,"[553, 57760]"
554,"[554, 57553]"
555,"[555, 61036]"
556,"[556, 63934]"
557,"[557, 60892]"
558,"[558, 63556]"
559,"[559, 61540]"
560,"[560, 58048]"
561,"[561, 58435]"
562,"[562, 63412]"
563,"[563, 59479]"
564,"[564, 58840]"
565,"[565, 58156]"
566,"[566, 59056]"
567,"[567, 57517]"
568,"[568, 57814]"
569,"[569, 60622]"
570,"[570, 62836]"
571,"[571, 60262]"
572,"[572, 57769]"
573,"[573, 59164]"
574,"[574, 61333]"
575,"[575, 58372]"
576,"[576, 61702]"
577,"[577, 62584]"
578,"[578, 63790]"
579,"[579, 59668]"
580,"[580, 60496]"
581,"[581, 57742]"
582,"[582, 57751]"
583,"[583, 61684]"
584,"[584, 60721]"
585,"[585, 58300]"
586,"[586, 61108]"
587,"[587, 59164]"
588,"[588, 61900]"
589,"[589, 59668]"
590,"[590, 57535]"
591,"[591, 58354]"
592,"[592, 59722]"
593,"[593, 58714]"
594,"[594, 58984]"
595,"[595, 57706]"
596,"[596, 58363]"
597,"[597, 58309]"
598,"[598, 59848]"
599,"[599, 63160]"
600,"[600, 57625]"
601,"[601, 58264]"
602,"[602, 57157]"
603,"[603, 59524]"
604,"[604, 57814]"
605,"[605, 59560]"
606,"[606, 57292]"
607,"[607, 59317]"
608,"[608, 61252]"
609,"[609, 57220]"
610,"[610, 61360]"
611,"[611, 57517]"
612,"[612, 57760]"
613,"[613, 59344]"
614,"[614, 61144]"
615,"[615, 57931]"
616,"[616, 59236]"
617,"[617, 57886]"
618,"[618, 60802]"
619,"[619, 59380]"
620,"[620, 59974]"
621,"[621, 58552]"
622,"[622, 60064]"
623,"[623, 58930]"
624,"[624, 61234]"
625,"[625, 57652]"
626,"[626, 66067]"
627,"[627, 59434]"
628,"[628, 61324]"
629,"[629, 57589]"
630,"[630, 60910]"
631,"[631, 57634]"
632,"[632, 58813]"
633,"[633, 58408]"
634,"[634, 57868]"
635,"[635, 59632]"
636,"[636, 59002]"
637,"[637, 60946]"
638,"[638, 62476]"
639,"[639, 62476]"
640,"[640, 57661]"
641,"[641, 57553]"
642,"[642, 58750]"
643,"[643, 60532]"
644,"[644, 57913]"
645,"[645, 60046]"
646,"[646, 64438]"
647,"[647, 62422]"
648,"[648, 61648]"
649,"[649, 62368]"
650,"[650, 59605]"
651,"[651, 60280]"
652,"[652, 58993]"
653,"[653, 57427]"
654,"[654, 59020]"
655,"[655, 60568]"
656,"[656, 59416]"
657,"[657, 57535]"
658,"[658, 59434]"
659,"[659, 60064]"
660,"[660, 58759]"
661,"[661, 61036]"
662,"[662, 58390]"
663,"[663, 58984]"
664,"[664, 59335]"
665,"[665, 61180]"
666,"[666, 58561]"
667,"[667, 59569]"
668,"[668, 57679]"
669,"[669, 59623]"
670,"[670, 60136]"
671,"[671, 60496]"
672,"[672, 57535]"
673,"[673, 58174]"
674,"[674, 58444]"
675,"[675, 59380]"
676,"[676, 58309]"
677,"[677, 62044]"
678,"[678, 59632]"
679,"[679, 59614]"
680,"[680, 61414]"
681,"[681, 63376]"
682,"[682, 58894]"
683,"[683, 63133]"
684,"[684, 60514]"
685,"[685, 57508]"
686,"[686, 58777]"
687,"[687, 61540]"
688,"[688, 62008]"
689,"[689, 58966]"
690,"[690, 59038]"
691,"[691, 58030]"
692,"[692, 57823]"
693,"[693, 57247]"
694,"[694, 60010]"
695,"[695, 57472]"
696,"[696, 57850]"
697,"[697, 59308]"
698,"[698, 57481]"
699,"[699, 58408]"
700,"[700, 59362]"
701,"[701, 59182]"
702,"[702, 58876]"
703,"[703, 60334]"
704,"[704, 58660]"
705,"[705, 58147]"
706,"[706, 60766]"
707,"[707, 58930]"
708,"[708, 58246]"
709,"[709, 61198]"
710,"[710, 57940]"
711,"[711, 59389]"
712,"[712, 58489]"
713,"[713, 59002]"
714,"[714, 60118]"
715,"[715, 57796]"
716,"[716, 57868]"
717,"[717, 60154]"
718,"[718, 62116]"
719,"[719, 57751]"
720,"[720, 61864]"
721,"[721, 62602]"
722,"[722, 57445]"
723,"[723, 60271]"
724,"[724, 57688]"
725,"[725, 57400]"
726,"[726, 58075]"
727,"[727, 58075]"
728,"[728, 59992]"
729,"[729, 63610]"
730,"[730, 59308]"
731,"[731, 60055]"
732,"[732, 58210]"
733,"[733, 57706]"
734,"[734, 59902]"
735,"[735, 57967]"
736,"[736, 58318]"
737,"[737, 57400]"
738,"[738, 57481]"
739,"[739, 58282]"
740,"[740, 57526]"
741,"[741, 58462]"
742,"[742, 60343]"
743,"[743, 60262]"
744,"[744, 63844]"
745,"[745, 60595]"
746,"[746, 59155]"
747,"[747, 58948]"
748,"[748, 60802]"
749,"[749, 60136]"
750,"[750, 61666]"
751,"[751, 58498]"
752,"[752, 57751]"
753,"[753, 65932]"
754,"[754, 58984]"
755,"[755, 57238]"
756,"[756, 60784]"
757,"[757, 59974]"
758,"[758, 61621]"
759,"[759, 58057]"
760,"[760, 62782]"
761,"[761, 57436]"
762,"[762, 58174]"
763,"[763, 58129]"
764,"[764, 57607]"
765,"[765, 58498]"
766,"[766, 57931]"
767,"[767, 58534]"
768,"[768, 59038]"
769,"[769, 59569]"
770,"[770, 61198]"
771,"[771, 57409]"
772,"[772, 57346]"
773,"[773, 61891]"
774,"[774, 60721]"
775,"[775, 60298]"
776,"[776, 61549]"
777,"[777, 58570]"
778,"[778, 58453]"
779,"[779, 57760]"
780,"[780, 57670]"
781,"[781, 63610]"
782,"[782, 58894]"
783,"[783, 57112]"
784,"[784, 59893]"
785,"[785, 59614]"
786,"[786, 57877]"
787,"[787, 60226]"
788,"[788, 60343]"
789,"[789, 58174]"
790,"[790, 60460]"
791,"[791, 57301]"
792,"[792, 58102]"
793,"[793, 61216]"
794,"[794, 58687]"
795,"[795, 59920]"
796,"[796, 58147]"
797,"[797, 57571]"
798,"[798, 58462]"
799,"[799, 57958]"
800,"[800, 58102]"
801,"[801, 57499]"
802,"[802, 62098]"
803,"[803, 58201]"
804,"[804, 58354]"
805,"[805, 59380]"
806,"[806, 61792]"
807,"[807, 57625]"
808,"[808, 58804]"
809,"[809, 58183]"
810,"[810, 59029]"
811,"[811, 57661]"
812,"[812, 59614]"
813,"[813, 59677]"
814,"[814, 57382]"
815,"[815, 60946]"
816,"[816, 59020]"
817,"[817, 59317]"
818,"[818, 58741]"
819,"[819, 58507]"
820,"[820, 58084]"
821,"[821, 60640]"
822,"[822, 57922]"
823,"[823, 58687]"
824,"[824, 59164]"
825,"[825, 61450]"
826,"[826, 58084]"
827,"[827, 58372]"
828,"[828, 58003]"
829,"[829, 57976]"
830,"[830, 57184]"
831,"[831, 57976]"
832,"[832, 58120]"
833,"[833, 58372]"
834,"[834, 57724]"
835,"[835, 59758]"
836,"[836, 57778]"
837,"[837, 60433]"
838,"[838, 62080]"
839,"[839, 57724]"
840,"[840, 60856]"
841,"[841, 59128]"
842,"[842, 58696]"
843,"[843, 64483]"
844,"[844, 60874]"
845,"[845, 57679]"
846,"[846, 58624]"
847,"[847, 58876]"
848,"[848, 58192]"
849,"[849, 58129]"
850,"[850, 61018]"
851,"[851, 57949]"
852,"[852, 57301]"
853,"[853, 60046]"
854,"[854, 59992]"
855,"[855, 58111]"
856,"[856, 59695]"
857,"[857, 60154]"
858,"[858, 58309]"
859,"[859, 59326]"
860,"[860, 63448]"
861,"[861, 57472]"
862,"[862, 59164]"
863,"[863, 59524]"
864,"[864, 57454]"
865,"[865, 60694]"
866,"[866, 60388]"
867,"[867, 59830]"
868,"[868, 59749]"
869,"[869, 62899]"
870,"[870, 65761]"
871,"[871, 58030]"
872,"[872, 58867]"
873,"[873, 58876]"
874,"[874, 57868]"
875,"[875, 59056]"
876,"[876, 57463]"
877,"[877, 58507]"
878,"[878, 57184]"
879,"[879, 64951]"
880,"[880, 57805]"
881,"[881, 58345]"
882,"[882, 59920]"
883,"[883, 57733]"
884,"[884, 60910]"
885,"[885, 57436]"
886,"[886, 57670]"
887,"[887, 58147]"
888,"[888, 58210]"
889,"[889, 59677]"
890,"[890, 57193]"
891,"[891, 63250]"
892,"[892, 63385]"
893,"[893, 59911]"
894,"[894, 58147]"
895,"[895, 57985]"
896,"[896, 59218]"
