iteration,costs
0,59218
1,59218
2,59218
3,59218
4,59218
5,59218
6,59218
7,59218
8,59218
9,59218
10,59218
11,59218
12,59218
13,59218
14,59218
15,59218
16,59218
17,59218
18,59218
19,59218
20,59218
21,59218
22,59218
23,59218
24,59218
25,59218
26,59218
27,59218
28,59218
29,59218
30,59218
31,59218
32,59218
33,59218
34,59218
35,59218
36,59218
37,59218
38,59218
39,59218
40,59218
41,59218
42,59218
43,59218
44,59218
45,59218
46,59218
47,59218
48,59218
49,59218
50,59218
51,59218
52,59218
53,59218
54,59218
55,59182
56,59182
57,59182
58,59182
59,59182
60,59182
61,59182
62,59182
63,59182
64,59182
65,59182
66,59182
67,59182
68,59182
69,59182
70,59182
71,59182
72,59182
73,59182
74,59182
75,59182
76,59182
77,59182
78,59182
79,59182
80,59182
81,59182
82,59182
83,59182
84,59182
85,59182
86,59182
87,59182
88,59182
89,59182
90,59182
91,59182
92,59182
93,59182
94,59182
95,59182
96,59182
97,59182
98,59182
99,59182
100,59182
101,59182
102,59182
103,59182
104,59182
105,59182
106,59182
107,59182
108,59182
109,59182
110,59182
111,59182
112,59182
113,59182
114,59182
115,59182
116,59182
117,59182
118,59182
119,59182
120,59182
121,59182
122,59182
123,59182
124,59182
125,59182
126,59182
127,59182
128,59182
129,59182
130,59182
131,59182
132,58966
133,58966
134,58966
135,58966
136,58966
137,58966
138,58966
139,58966
140,58966
141,58966
142,58966
143,58966
144,58966
145,58966
146,58966
147,58966
148,58966
149,58966
150,58966
151,58966
152,58966
153,58966
154,58966
155,58966
156,58966
157,58966
158,58966
159,58966
160,58966
161,58966
162,58966
163,58966
164,58966
165,58966
166,58966
167,58966
168,58966
169,58966
170,58966
171,58966
172,58966
173,58966
174,58966
175,58966
176,58966
177,58966
178,58966
179,58966
180,58966
181,58966
182,58966
183,58966
184,58966
185,58966
186,58966
187,58966
188,58966
189,58966
190,58966
191,58966
192,58966
193,58966
194,58966
195,58966
196,58966
197,58966
198,58966
199,58966
200,58966
201,58966
202,58966
203,58966
204,58966
205,58966
206,58966
207,58966
208,58966
209,58966
210,58966
211,58966
212,58966
213,58966
214,58966
215,58966
216,58966
217,58966
218,58966
219,58966
220,58966
221,58966
222,58966
223,58966
224,58966
225,58966
226,58966
227,58966
228,58966
229,58966
230,58966
231,58966
232,58966
233,58966
234,58966
235,58966
236,58966
237,58966
238,58966
239,58966
240,58966
241,58966
242,58966
243,58966
244,58966
245,58966
246,58966
247,58966
248,58966
249,58966
250,58966
251,58966
252,58966
253,58966
254,58966
255,58966
256,58966
257,58966
258,58966
259,58966
260,58966
261,58966
262,58966
263,58966
264,58966
265,58966
266,58966
267,58966
268,58966
269,58966
270,58966
271,58966
272,58966
273,58966
274,58966
275,58966
276,58966
277,58966
278,58966
279,58966
280,58966
281,58966
282,58966
283,58966
284,58966
285,58966
286,58966
287,58966
288,58966
289,58966
290,58966
291,58966
292,58966
293,58966
294,58966
295,58966
296,58966
297,58966
298,58966
299,58966
300,58966
301,58966
302,58966
303,58966
304,58966
305,58966
306,58966
307,58966
308,58966
309,58966
310,58966
311,58966
312,58966
313,58966
314,58966
315,58966
316,58966
317,58966
318,58966
319,58966
320,58966
321,58966
322,58966
323,58966
324,58966
325,58966
326,58966
327,58966
328,58966
329,58966
330,58966
331,58966
332,58966
333,58966
334,58966
335,58966
336,58966
337,58966
338,58966
339,58966
340,58966
341,58966
342,58966
343,58966
344,58966
345,58966
346,58966
347,58966
348,58966
349,58966
350,58966
351,58966
352,58966
353,58966
354,58966
355,58966
356,58966
357,58966
358,58966
359,58966
360,58966
361,58966
362,58966
363,58966
364,58966
365,58966
366,58966
367,58966
368,58966
369,58966
370,58966
371,58966
372,58966
373,58966
374,58966
375,58966
376,58966
377,58966
378,58966
379,58966
380,58966
381,58966
382,58966
383,58966
384,58966
385,58966
386,58966
387,58966
388,58966
389,58966
390,58966
391,58966
392,58966
393,58966
394,58966
395,58966
396,58966
397,58966
398,58966
399,58966
400,58966
401,58966
402,58966
403,58966
404,58966
405,58966
406,58966
407,58966
408,58966
409,58966
410,58966
411,58966
412,58966
413,58966
414,58966
415,58966
416,58966
417,58966
418,58966
419,58966
420,58966
421,58966
422,58534
423,58534
424,58534
425,58534
426,58534
427,58534
428,58534
429,58534
430,58534
431,58534
432,58534
433,58534
434,58534
435,58534
436,58534
437,58534
438,58534
439,58534
440,58534
441,58534
442,58534
443,58534
444,58534
445,58534
446,58534
447,58534
448,58534
449,58534
450,58534
451,58534
452,58534
453,58534
454,58534
455,58534
456,58534
457,58534
458,58534
459,58534
460,58534
461,58534
462,58534
463,58534
464,58534
465,58534
466,58534
467,58534
468,58534
469,58534
470,58534
471,58534
472,58534
473,58534
474,58534
475,58534
476,58534
477,58534
478,58534
479,58534
480,58534
481,58534
482,58534
483,58534
484,58534
485,58534
486,58534
487,58534
488,58534
489,58534
490,58534
491,58534
492,58534
493,58534
494,58534
495,58534
496,58534
497,58534
498,58534
499,58534
500,58534
501,58534
502,58534
503,58534
504,58534
505,58534
506,58534
507,58534
508,58534
509,58534
510,58534
511,58516
512,58516
513,58516
514,58516
515,58516
516,58516
517,58516
518,58516
519,58516
520,58516
521,58516
522,58516
523,58516
524,58516
525,58516
526,58516
527,58516
528,58516
529,58516
530,58516
531,58516
532,58516
533,58516
534,58516
535,58516
536,58516
537,58516
538,58516
539,58516
540,58516
541,58516
542,58516
543,58516
544,58516
545,58516
546,58516
547,58516
548,58516
549,58516
550,58516
551,58516
552,58516
553,58516
554,58516
555,58516
556,58516
557,58516
558,58516
559,58516
560,58516
561,58516
562,58516
563,58516
564,58516
565,58516
566,58516
567,58516
568,58516
569,58516
570,58516
571,58516
572,58516
573,58516
574,58516
575,58516
576,58516
577,58516
578,58516
579,58516
580,58516
581,58516
582,58516
583,58516
584,58516
585,58516
586,58516
587,58516
588,58516
589,58516
590,58516
591,58516
592,58516
593,58516
594,58516
595,58516
596,58516
597,58516
598,58516
599,58516
600,58516
601,58516
602,58516
603,58516
604,58516
605,58516
606,58516
607,58516
608,58516
609,58516
610,58516
611,58516
612,58516
613,58516
614,58516
615,58516
616,58516
617,58516
618,58516
619,58516
620,58516
621,58516
622,58516
623,58516
624,58516
625,58516
626,58516
627,58516
628,58516
629,58516
630,58516
631,58516
632,58516
633,58516
634,58516
635,58516
636,58516
637,58516
638,58516
639,58516
640,58516
641,58516
642,58516
643,58516
644,58516
645,58516
646,58516
647,58516
648,58516
649,58516
650,58516
651,58516
652,58516
653,58516
654,58516
655,58516
656,58516
657,58516
658,58516
659,58516
660,58516
661,58516
662,58516
663,58516
664,58516
665,58516
666,58516
667,58516
668,58516
669,58516
670,58516
671,58516
672,58516
673,58516
674,58516
675,58516
676,58516
677,58516
678,58516
679,58516
680,58516
681,58516
682,58516
683,58516
684,58516
685,58516
686,58516
687,58516
688,58516
689,58516
690,58516
691,58516
692,58516
693,58516
694,58516
695,58516
696,58516
697,58516
698,58516
699,58516
700,58516
701,58516
702,58516
703,58516
704,58516
705,58516
706,58516
707,58516
708,58516
709,58516
710,58516
711,58516
712,58516
713,58516
714,58516
715,58516
716,58516
717,58516
718,58516
719,58516
720,58516
721,58516
722,58516
723,58516
724,58516
725,58516
726,58516
727,58516
728,58516
729,58516
730,58516
731,58516
732,58516
733,58516
734,58516
735,58516
736,58516
737,58516
738,58516
739,58516
740,58516
741,58516
742,58516
743,58516
744,58516
745,58516
746,58516
747,58516
748,58516
749,58516
750,58516
751,58516
752,58516
753,58516
754,58516
755,58516
756,58516
757,58516
758,58516
759,58516
760,58516
761,58516
762,58516
763,58516
764,58516
765,58516
766,58516
767,58516
768,58516
769,58516
770,58516
771,58516
772,58516
773,58516
774,58516
775,58516
776,58516
777,58516
778,58516
779,58516
780,58516
781,58516
782,58516
783,58516
784,58516
785,58516
786,58516
787,58516
788,58516
789,58516
790,58516
791,58516
792,58516
793,58516
794,58516
795,58516
796,58516
797,58516
798,58516
799,58516
800,58516
801,58516
802,58516
803,58516
804,58516
805,58516
806,58516
807,58516
808,58516
809,58516
810,58516
811,58516
812,58516
813,58516
814,58516
815,58516
816,58516
817,58516
818,58516
819,58516
820,58516
821,58516
822,58516
823,58516
824,58516
825,58516
826,58516
827,58516
828,58516
829,58516
830,58516
831,58516
832,58516
833,58516
834,58516
835,58516
836,58516
837,58516
838,58516
839,58516
840,58516
841,58516
842,58516
843,58516
844,58516
845,58516
846,58516
847,58516
848,58516
849,58516
850,58516
851,58516
852,58516
853,58516
854,58516
855,58516
856,58516
857,58516
858,58516
859,58516
860,58516
861,58516
862,58516
863,58516
864,58516
865,58516
866,58516
867,58516
868,58516
869,58516
870,58516
871,58516
872,58516
873,58516
874,58516
875,58516
876,58516
877,58516
878,58516
879,58516
880,58516
881,58516
882,58516
883,58516
884,58516
885,58516
886,58516
887,58516
888,58516
889,58516
890,58516
891,58516
892,58516
893,58516
894,58516
895,58516
896,58516
897,58516
898,58516
899,58516
900,58516
901,58516
902,58516
903,58516
904,58516
905,58516
906,58516
907,58516
908,58516
909,58516
910,58516
911,58516
912,58516
913,58516
914,58516
915,58516
916,58516
917,58516
918,58516
919,58516
920,58516
921,58516
922,58516
923,58516
924,58516
925,58516
926,58516
927,58516
928,58516
929,58516
930,58516
931,58516
932,58516
933,58516
934,58516
935,58516
936,58516
937,58516
938,58516
939,58516
940,58516
941,58516
942,58516
943,58516
944,58516
945,58516
946,58516
947,58516
948,58516
949,58516
950,58516
951,58516
952,58516
953,58516
954,58516
955,58516
956,58516
957,58516
958,58516
959,58516
960,58516
961,58516
962,58516
963,58516
964,58516
965,58516
966,58516
967,58516
968,58516
969,58516
970,58516
971,58516
972,58516
973,58516
974,58516
975,58516
976,58516
977,58516
978,58516
979,58516
980,58516
981,58516
982,58516
983,58516
984,58516
985,58516
986,58516
987,58516
988,58516
989,58516
990,58516
991,58516
992,58516
993,58516
994,58516
995,58516
996,58516
997,58516
998,58516
999,58516
1000,58516
1001,58516
1002,58516
1003,58516
1004,58516
1005,58516
