iteration,costs
308,46897
309,46897
310,46897
311,46897
312,46897
313,46879
314,46879
315,46879
316,46879
317,46879
318,46879
319,46879
320,46879
321,46879
322,46879
323,46879
324,46879
325,46879
326,46879
327,46879
328,46879
329,46879
330,46879
331,46879
332,46879
333,46879
334,46879
335,46879
336,46879
337,46879
338,46879
339,46879
340,46825
341,46825
342,46825
343,46825
344,46825
345,46825
346,46825
347,46825
348,46825
349,46825
350,46825
351,46825
352,46825
353,46825
354,46825
355,46825
356,46825
357,46825
358,46825
359,46825
360,46825
361,46825
362,46825
363,46681
364,46681
365,46681
366,46681
367,46681
368,46681
369,46681
370,46681
371,46681
372,46681
373,46681
374,46681
375,46681
376,46681
377,46627
378,46627
379,46627
380,46627
381,46627
382,46627
383,46627
384,46627
385,46627
386,46627
387,46627
388,46627
389,46627
390,46627
391,46627
392,46627
393,46627
394,46627
395,46627
396,46627
397,46627
398,46627
399,46627
400,46627
401,46627
402,46627
403,46627
404,46627
405,46627
406,46627
407,46627
408,46627
409,46627
410,46627
411,46627
412,46627
413,46627
414,46627
415,46627
416,46627
417,46627
418,46627
419,46627
420,46627
421,46627
422,46627
423,46537
424,46537
425,46537
426,46537
427,46537
428,46537
429,46537
430,46537
431,46537
432,46537
433,46537
434,46537
435,46537
436,46537
437,46339
438,46339
439,46339
440,46339
441,46339
442,46339
443,46339
444,46339
445,46339
446,46339
447,46339
448,46339
449,46339
450,46339
451,46339
452,46285
453,46285
454,46285
455,46285
456,46285
457,46285
458,46285
459,46285
460,46285
461,46285
462,46285
463,46285
464,46285
465,46285
466,46285
467,46285
468,46285
469,46285
470,46285
471,46285
472,46285
473,46285
474,46285
475,46285
476,46285
477,46285
478,46285
479,46285
480,46285
481,46285
482,46285
483,46285
484,46285
485,46285
486,46285
487,46285
488,46285
489,46285
490,46285
491,46285
492,46285
493,46285
494,46285
495,46285
496,46285
497,46285
498,46285
499,46285
500,46285
501,46285
502,46285
503,46285
504,46285
505,46285
506,46285
507,46285
508,46285
509,46285
510,46285
511,46285
512,46285
513,46285
514,46285
515,46285
516,46285
517,46285
518,46285
519,46285
520,46285
521,46285
522,46285
523,46285
524,46105
525,46105
526,46105
527,46105
528,46105
529,46105
530,46105
531,46105
532,46105
533,46105
534,46105
535,46105
536,46105
537,46033
538,46033
539,46033
540,46033
541,46033
542,46033
543,46033
544,46033
545,46033
546,46033
547,46033
548,46033
549,46033
550,46033
551,46033
552,46033
553,46033
554,46033
555,46033
556,46033
557,46033
558,46033
559,46033
560,46033
561,46033
562,46033
563,46033
564,46033
565,46033
566,46033
567,45961
568,45961
569,45961
570,45961
571,45961
572,45961
573,45961
574,45961
575,45961
576,45961
577,45961
578,45961
579,45961
580,45961
581,45961
582,45961
583,45961
584,45961
585,45961
586,45961
587,45961
588,45961
589,45961
590,45961
591,45961
592,45961
593,45961
594,45961
595,45961
596,45961
597,45961
598,45961
599,45961
600,45961
601,45961
602,45961
603,45961
604,45961
605,45961
606,45961
607,45961
608,45961
609,45961
610,45961
611,45961
612,45961
613,45961
614,45961
615,45961
616,45961
617,45961
618,45961
619,45961
620,45961
621,45961
622,45961
623,45961
624,45961
625,45961
626,45961
627,45961
628,45961
629,45961
630,45961
631,45961
632,45961
633,45961
634,45961
635,45961
636,45961
637,45961
638,45961
639,45961
640,45961
641,45961
642,45961
643,45961
644,45961
645,45961
646,45961
647,45961
648,45961
649,45961
650,45961
651,45961
652,45961
653,45961
654,45961
655,45961
656,45961
657,45961
658,45961
659,45961
660,45961
661,45961
662,45961
663,45961
664,45961
665,45961
666,45961
667,45961
668,45961
669,45961
670,45961
671,45961
672,45961
673,45961
674,45961
675,45961
676,45961
677,45961
678,45961
679,45961
680,45961
681,45961
682,45961
683,45961
684,45961
685,45961
686,45961
687,45961
688,45961
689,45961
690,45961
691,45961
692,45961
693,45961
694,45961
695,45961
696,45961
697,45961
698,45961
699,45835
700,45835
701,45835
702,45835
703,45835
704,45835
705,45835
706,45835
707,45835
708,45835
709,45835
710,45835
711,45835
712,45835
713,45835
714,45835
715,45835
716,45835
717,45835
718,45835
719,45835
720,45835
721,45835
722,45835
723,45835
724,45835
725,45817
726,45817
727,45817
728,45817
729,45817
730,45817
731,45817
732,45817
733,45817
734,45817
735,45817
736,45817
737,45817
738,45817
739,45817
740,45817
741,45817
742,45817
743,45817
744,45655
745,45655
746,45655
747,45655
748,45655
749,45655
750,45655
751,45655
752,45655
753,45655
754,45655
755,45655
756,45655
757,45655
758,45655
759,45655
760,45655
761,45619
762,45619
763,45619
764,45619
765,45619
766,45619
767,45619
768,45619
769,45619
770,45619
771,45619
772,45619
773,45619
774,45619
775,45619
776,45619
777,45619
778,45619
779,45619
780,45619
781,45619
782,45619
783,45619
784,45619
785,45619
786,45619
787,45619
788,45619
789,45619
790,45619
791,45619
792,45619
793,45619
794,45619
795,45619
796,45619
797,45619
798,45619
799,45619
800,45601
801,45601
802,45601
803,45601
804,45601
805,45601
806,45601
807,45601
808,45601
809,45601
810,45601
811,45601
812,45601
813,45601
814,45601
815,45601
816,45601
817,45601
818,45601
819,45601
820,45601
821,45601
822,45601
823,45601
824,45601
825,45601
826,45601
827,45601
828,45601
829,45601
830,45601
831,45601
832,45601
833,45601
834,45601
835,45601
836,45601
837,45601
838,45601
839,45601
840,45601
841,45601
842,45601
843,45601
844,45601
845,45601
846,45601
847,45601
848,45601
849,45601
850,45601
851,45601
852,45601
853,45601
854,45601
855,45601
856,45601
857,45601
858,45601
859,45601
860,45601
861,45601
862,45601
863,45601
864,45601
865,45601
866,45601
867,45601
868,45601
869,45601
870,45601
871,45601
872,45601
873,45601
874,45601
875,45601
876,45601
877,45601
878,45601
879,45601
880,45601
881,45601
882,45601
883,45601
884,45601
885,45601
886,45601
887,45601
888,45601
889,45601
890,45601
891,45601
892,45601
893,45601
894,45601
895,45601
896,45601
897,45601
898,45601
899,45601
900,45601
901,45601
902,45601
903,45601
904,45601
905,45601
906,45601
907,45601
908,45601
909,45601
910,45601
911,45601
912,45601
913,45601
914,45601
915,45601
916,45601
917,45601
918,45601
919,45601
920,45601
921,45601
922,45601
923,45601
924,45601
925,45601
926,45601
927,45601
928,45601
929,45601
930,45601
931,45601
932,45601
933,45601
934,45601
935,45601
936,45601
937,45601
938,45601
939,45601
940,45601
941,45601
942,45601
943,45601
944,45601
945,45601
946,45601
947,45601
948,45601
949,45601
950,45601
951,45601
952,45601
953,45601
954,45601
955,45601
956,45601
957,45601
958,45601
959,45601
960,45601
961,45601
962,45601
963,45601
964,45601
965,45601
966,45601
967,45601
968,45601
969,45601
970,45601
971,45601
972,45601
973,45601
974,45601
975,45601
976,45601
977,45601
978,45601
979,45601
980,45601
981,45601
982,45601
983,45601
984,45601
985,45601
986,45601
987,45601
988,45601
989,45601
990,45601
991,45601
992,45601
993,45601
994,45601
995,45601
996,45601
997,45601
998,45601
999,45601
1000,45601
1001,45601
1002,45601
1003,45601
1004,45601
1005,45601
