iteration,costs
0,59614
1,59614
2,59614
3,59614
4,59614
5,59614
6,59614
7,59614
8,59614
9,59614
10,59614
11,59614
12,59614
13,59614
14,59614
15,59614
16,59614
17,59614
18,59614
19,59614
20,59614
21,59614
22,59614
23,59614
24,59614
25,59614
26,59614
27,59614
28,59614
29,59614
30,59614
31,59614
32,59614
33,59614
34,59614
35,59614
36,59614
37,59614
38,59614
39,59614
40,59614
41,59614
42,59614
43,59614
44,59614
45,59614
46,59614
47,59614
48,59614
49,59614
50,59614
51,59614
52,59614
53,59614
54,59614
55,59614
56,59614
57,59614
58,59614
59,59614
60,59614
61,59614
62,59614
63,59614
64,59614
65,59614
66,59614
67,59614
68,59614
69,59614
70,59614
71,59614
72,59614
73,59614
74,59614
75,59614
76,59614
77,59614
78,59614
79,59614
80,59614
81,59614
82,59614
83,59614
84,59614
85,59614
86,59614
87,59614
88,59614
89,59614
90,59614
91,59614
92,59614
93,59614
94,59614
95,59614
96,59614
97,59614
98,59614
99,59614
100,59614
101,59614
102,59614
103,59614
104,59614
105,59614
106,59614
107,59614
108,59614
109,59614
110,59614
111,59614
112,59614
113,59614
114,59614
115,59614
116,59614
117,59614
118,59614
119,59614
120,59614
121,59614
122,59614
123,59614
124,59614
125,59614
126,59614
127,59614
128,59614
129,59614
130,59614
131,59614
132,59614
133,59614
134,59614
135,59614
136,59614
137,59614
138,59614
139,59614
140,59614
141,59614
142,59614
143,59614
144,59560
145,59560
146,59560
147,59560
148,59560
149,59560
150,59560
151,59560
152,59560
153,59560
154,59560
155,59560
156,59560
157,59560
158,59560
159,59560
160,59560
161,59560
162,59560
163,59560
164,59560
165,59560
166,59560
167,59560
168,59560
169,59560
170,59560
171,59560
172,59560
173,59560
174,59560
175,59560
176,59560
177,59560
178,59560
179,59560
180,59560
181,59560
182,59560
183,59560
184,59560
185,59560
186,59560
187,59560
188,59560
189,59560
190,59560
191,59560
192,59560
193,59560
194,59560
195,59560
196,59560
197,59560
198,59560
199,59560
200,59560
201,59560
202,59560
203,59560
204,59560
205,59560
206,59560
207,59560
208,59560
209,59560
210,59560
211,59560
212,59560
213,59560
214,59560
215,59560
216,59560
217,59560
218,59560
219,59560
220,59560
221,59560
222,59560
223,59560
224,59560
225,59560
226,59560
227,59560
228,59560
229,59560
230,59560
231,59560
232,59560
233,59560
234,59560
235,59560
236,59560
237,59560
238,59560
239,59560
240,59560
241,59560
242,59560
243,59560
244,59560
245,59560
246,59560
247,59560
248,59560
249,59560
250,59560
251,59560
252,59560
253,59560
254,59560
255,59560
256,59560
257,59560
258,59560
259,59560
260,59560
261,59560
262,59560
263,59560
264,59560
265,59560
266,59560
267,59560
268,59560
269,59560
270,59560
271,59560
272,59560
273,59560
274,59560
275,59560
276,59560
277,59560
278,59560
279,59560
280,59560
281,59560
282,59560
283,59560
284,59560
285,59560
286,59560
287,59560
288,59560
289,59560
290,59560
291,59560
292,59560
293,59560
294,59560
295,59560
296,59560
297,59560
298,59560
299,59560
300,59560
301,59560
302,59560
303,59560
304,59560
305,59560
306,59560
307,59560
308,59560
309,59560
310,59560
311,59560
312,59560
313,59560
314,59560
315,59560
316,59560
317,59560
318,59560
319,59560
320,59560
321,59560
322,59560
323,59560
324,59560
325,59560
326,58858
327,58858
328,58858
329,58858
330,58858
331,58858
332,58858
333,58858
334,58858
335,58858
336,58768
337,58768
338,58768
339,58768
340,58768
341,58768
342,58768
343,58570
344,58570
345,58570
346,58570
347,58570
348,58570
349,58570
350,58570
351,58570
352,58570
353,58570
354,58570
355,58570
356,58570
357,58570
358,58570
359,58570
360,58570
361,58570
362,58570
363,58552
364,58552
365,58552
366,58552
367,58552
368,58552
369,58552
370,58552
371,58552
372,58552
373,58552
374,58552
375,58552
376,58552
377,58552
378,58552
379,58552
380,58552
381,58552
382,58552
383,58552
384,58552
385,58552
386,58552
387,58552
388,58552
389,58552
390,58552
391,58552
392,58552
393,58552
394,58552
395,58552
396,58552
397,58552
398,58552
399,58552
400,58552
401,58552
402,58552
403,58552
404,58552
405,58552
406,58552
407,58552
408,58552
409,58552
410,58552
411,58552
412,58552
413,58552
414,58552
415,58552
416,58552
417,58552
418,58552
419,58552
420,58552
421,58552
422,58552
423,58552
424,58552
425,58552
426,58552
427,58552
428,58552
429,58552
430,58552
431,58552
432,58552
433,58552
434,58552
435,58552
436,58552
437,58552
438,58552
439,58552
440,58552
441,58552
442,58552
443,58552
444,58552
445,58552
446,58552
447,58552
448,58552
449,58552
450,58552
451,58552
452,58552
453,58552
454,58552
455,58552
456,58552
457,58552
458,58552
459,58552
460,58552
461,58552
462,58552
463,58552
464,58552
465,58552
466,58552
467,58552
468,58552
469,58552
470,58552
471,58552
472,58552
473,58552
474,58552
475,58552
476,58552
477,58552
478,58552
479,58552
480,58552
481,58552
482,58552
483,58552
484,58552
485,58552
486,58552
487,58552
488,58552
489,58552
490,58552
491,58552
492,58552
493,58552
494,58552
495,58552
496,58552
497,58552
498,58552
499,58552
500,58552
501,58552
502,58552
503,58552
504,58552
505,58552
506,58552
507,58552
508,58552
509,58552
510,58552
511,58552
512,58552
513,58552
514,58552
515,58552
516,58552
517,58552
518,58552
519,58552
520,58552
521,58552
522,58552
523,58552
524,58552
525,58552
526,58552
527,58552
528,58552
529,58552
530,58552
531,58552
532,58552
533,58552
534,58552
535,58552
536,58552
537,58552
538,58552
539,58516
540,58516
541,58516
542,58516
543,58516
544,58516
545,58516
546,58516
547,58516
548,58516
549,58516
550,58516
551,58516
552,58516
553,58516
554,58516
555,58516
556,58516
557,58516
558,58516
559,58516
560,58516
561,58516
562,58516
563,58516
564,58516
565,58516
566,58516
567,58516
568,58516
569,58516
570,58516
571,58516
572,58516
573,58516
574,58516
575,58516
576,58516
577,58516
578,58516
579,58516
580,58516
581,58516
582,58516
583,58516
584,58516
585,58516
586,58516
587,58516
588,58516
589,58516
590,58516
591,58516
592,58516
593,58516
594,58498
595,58498
596,58498
597,58498
598,58498
599,58498
600,58498
601,58498
602,58498
603,58498
604,58498
605,58498
606,58498
607,58498
608,58498
609,58498
610,58498
611,58498
612,58498
613,58498
614,58498
615,58498
616,58498
617,58498
618,58498
619,58498
620,58498
621,58498
622,58498
623,58498
624,58498
625,58498
626,58498
627,58498
628,58498
629,58498
630,58498
631,58498
632,58498
633,58498
634,58498
635,58498
636,58498
637,58498
638,58498
639,58498
640,58498
641,58498
642,58498
643,58498
644,58498
645,58498
646,58498
647,58498
648,58498
649,58498
650,58498
651,58498
652,58498
653,58498
654,58498
655,58498
656,58498
657,58498
658,58498
659,58498
660,58498
661,58498
662,58498
663,58498
664,58498
665,58498
666,58498
667,58498
668,58498
669,58498
670,58498
671,58498
672,58426
673,58426
674,58426
675,58426
676,58426
677,58426
678,58426
679,58426
680,58426
681,58426
682,58426
683,58426
684,58426
685,58426
686,58426
687,58426
688,58426
689,58354
690,57922
691,57922
692,57922
693,57922
694,57922
695,57922
696,57922
697,57922
698,57922
699,57922
700,57922
701,57922
702,57922
703,57922
704,57922
705,57922
706,57922
707,57922
708,57922
709,57922
710,57922
711,57922
712,57922
713,57922
714,57922
715,57922
716,57922
717,57922
718,57922
719,57922
720,57922
721,57922
722,57922
723,57922
724,57922
725,57922
726,57922
727,57922
728,57922
729,57922
730,57922
731,57922
732,57922
733,57922
734,57922
735,57922
736,57922
737,57922
738,57922
739,57922
740,57922
741,57922
742,57922
743,57922
744,57922
745,57922
746,57922
747,57922
748,57922
749,57922
750,57922
751,57922
752,57922
753,57922
754,57922
755,57922
756,57922
757,57922
758,57922
759,57922
760,57922
761,57922
762,57922
763,57922
764,57922
765,57922
766,57922
767,57922
768,57922
769,57922
770,57922
771,57922
772,57922
773,57922
774,57922
775,57922
776,57922
777,57922
778,57922
779,57922
780,57922
781,57922
782,57922
783,57922
784,57922
785,57922
786,57922
787,57922
788,57922
789,57922
790,57922
791,57922
792,57922
793,57922
794,57922
795,57922
796,57922
797,57922
798,57922
799,57922
800,57922
801,57922
802,57922
803,57922
804,57922
805,57922
806,57922
807,57922
808,57922
809,57922
810,57922
811,57922
812,57922
813,57922
814,57922
815,57922
816,57922
817,57922
818,57922
819,57922
820,57922
821,57922
822,57922
823,57922
824,57922
825,57922
826,57922
827,57922
828,57922
829,57922
830,57922
831,57922
832,57922
833,57922
834,57922
835,57922
836,57922
837,57922
838,57922
839,57922
840,57922
841,57922
842,57922
843,57922
844,57922
845,57922
846,57922
847,57922
848,57922
849,57922
850,57922
851,57922
852,57922
853,57922
854,57922
855,57922
856,57922
857,57922
858,57922
859,57922
860,57922
861,57922
862,57922
863,57922
864,57922
865,57922
866,57922
867,57922
868,57922
869,57922
870,57922
871,57922
872,57922
873,57922
874,57922
875,57922
876,57922
877,57922
878,57922
879,57922
880,57922
881,57922
882,57922
883,57922
884,57922
885,57922
886,57922
887,57922
888,57922
889,57922
890,57922
891,57922
892,57922
893,57922
894,57922
895,57922
896,57922
897,57922
898,57922
899,57922
900,57922
901,57922
902,57922
903,57922
904,57922
905,57922
906,57922
907,57922
908,57922
909,57922
910,57922
911,57922
912,57922
913,57922
914,57922
915,57922
916,57922
917,57922
918,57922
919,57922
920,57922
921,57922
922,57922
923,57922
924,57922
925,57922
926,57922
927,57922
928,57922
929,57922
930,57922
931,57922
932,57922
933,57922
934,57922
935,57922
936,57922
937,57922
938,57922
939,57922
940,57922
941,57922
942,57922
943,57922
944,57922
945,57922
946,57922
947,57922
948,57922
949,57922
950,57922
951,57922
952,57922
953,57922
954,57922
955,57922
956,57922
957,57922
958,57922
959,57922
960,57922
961,57922
962,57922
963,57922
964,57922
965,57922
966,57922
967,57922
968,57922
969,57922
970,57922
971,57922
972,57922
973,57922
974,57922
975,57922
976,57922
977,57922
978,57922
979,57922
980,57922
981,57922
982,57922
983,57922
984,57922
985,57922
986,57922
987,57922
988,57922
989,57922
990,57922
991,57922
992,57922
993,57922
994,57922
995,57922
996,57922
997,57922
998,57922
999,57922
1000,57922
1001,57688
1002,57688
1003,57688
1004,57688
1005,57688
