iteration,costs
0,60064
1,60064
2,60064
3,60064
4,60064
5,60064
6,60064
7,60064
8,60064
9,60064
10,60064
11,60064
12,59650
13,59650
14,59650
15,59650
16,59650
17,59650
18,59650
19,59650
20,59650
21,59650
22,59650
23,59650
24,59650
25,59650
26,59650
27,59650
28,59650
29,59650
30,59650
31,59650
32,59650
33,59650
34,59650
35,59650
36,59650
37,59650
38,59650
39,59650
40,59650
41,59650
42,59650
43,59650
44,59650
45,59650
46,59506
47,59506
48,59506
49,59506
50,59506
51,59506
52,59506
53,59506
54,59506
55,59506
56,59506
57,59506
58,59488
59,59488
60,59488
61,59488
62,59488
63,59488
64,59488
65,59488
66,59488
67,59488
68,59488
69,59488
70,59488
71,59488
72,59488
73,59488
74,59488
75,59488
76,59488
77,59488
78,59488
79,59488
80,59488
81,59488
82,59488
83,59488
84,59488
85,59488
86,59488
87,59488
88,59488
89,59488
90,59488
91,59488
92,59488
93,59488
94,59488
95,59488
96,59488
97,59488
98,59488
99,59488
100,59488
101,59488
102,59488
103,59488
104,59488
105,59488
106,59488
107,59488
108,59488
109,59488
110,59488
111,59488
112,59488
113,59488
114,59488
115,59488
116,59488
117,59488
118,59488
119,59488
120,59488
121,59488
122,59488
123,59488
124,59488
125,59488
126,59488
127,59488
128,59488
129,59488
130,59488
131,59488
132,59488
133,59488
134,59488
135,59488
136,59488
137,59488
138,59488
139,59488
140,59488
141,59488
142,59488
143,59488
144,59488
145,59488
146,59488
147,59488
148,59488
149,59488
150,59488
151,59488
152,59488
153,59488
154,59488
155,59488
156,59488
157,59488
158,59488
159,59488
160,59488
161,59488
162,59488
163,59488
164,59488
165,59488
166,59488
167,59488
168,59488
169,59488
170,59488
171,59488
172,59488
173,59488
174,59488
175,59254
176,59254
177,59254
178,59254
179,59254
180,59254
181,59254
182,59254
183,59254
184,59254
185,59254
186,59254
187,59254
188,59254
189,59254
190,59254
191,58912
192,58912
193,58912
194,58912
195,58912
196,58912
197,58912
198,58912
199,58912
200,58912
201,58912
202,58912
203,58912
204,58912
205,58912
206,58912
207,58912
208,58912
209,58912
210,58912
211,58912
212,58912
213,58912
214,58912
215,58912
216,58912
217,58912
218,58912
219,58912
220,58912
221,58912
222,58912
223,58912
224,58912
225,58912
226,58912
227,58912
228,58912
229,58912
230,58912
231,58912
232,58912
233,58912
234,58912
235,58912
236,58912
237,58912
238,58912
239,58912
240,58912
241,58912
242,58912
243,58912
244,58912
245,58912
246,58912
247,58912
248,58912
249,58912
250,58912
251,58912
252,58894
253,58894
254,58894
255,58894
256,58894
257,58894
258,58894
259,58894
260,58894
261,58894
262,58894
263,58894
264,58894
265,58894
266,58894
267,58894
268,58894
269,58894
270,58894
271,58894
272,58894
273,58894
274,58894
275,58894
276,58894
277,58894
278,58894
279,58894
280,58894
281,58894
282,58894
283,58894
284,58894
285,58894
286,58894
287,58894
288,58894
289,58894
290,58894
291,58894
292,58894
293,58894
294,58894
295,58894
296,58894
297,58894
298,58894
299,58894
300,58894
301,58894
302,58894
303,58894
304,58894
305,58894
306,58894
307,58894
308,58894
309,58894
310,58894
311,58894
312,58894
313,58894
314,58894
315,58894
316,58894
317,58894
318,58894
319,58894
320,58894
321,58894
322,58894
323,58894
324,58894
325,58894
326,58894
327,58894
328,58894
329,58894
330,58894
331,58894
332,58894
333,58894
334,58894
335,58894
336,58894
337,58894
338,58894
339,58894
340,58894
341,58894
342,58894
343,58894
344,58894
345,58894
346,58894
347,58894
348,58894
349,58894
350,58894
351,58894
352,58894
353,58894
354,58894
355,58894
356,58894
357,58894
358,58894
359,58894
360,58894
361,58894
362,58894
363,58894
364,58894
365,58894
366,58894
367,58894
368,58894
369,58894
370,58894
371,58894
372,58894
373,58894
374,58894
375,58894
376,58894
377,58894
378,58894
379,58894
380,58894
381,58894
382,58894
383,58894
384,58894
385,58894
386,58894
387,58894
388,58894
389,58894
390,58894
391,58894
392,58894
393,58894
394,58894
395,58894
396,58894
397,58894
398,58894
399,58894
400,58894
401,58894
402,58894
403,58894
404,58894
405,58894
406,58894
407,58894
408,58894
409,58894
410,58894
411,58894
412,58894
413,58894
414,58894
415,58894
416,58894
417,58894
418,58894
419,58894
420,58894
421,58894
422,58894
423,58894
424,58894
